id,title,published,last_modified,cvss_score,severity,cvss_version,url,source_identifier,status
CVE-2025-0077,CVE-2025-0077 - Apache Struts Lock Screen Bypass Vulnerability,2025-09-04T18:15:38.903000Z,2025-09-05T18:57:56.653000Z,4.0,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-0077,security@android.com,Analyzed
CVE-2024-49739,CVE-2024-49739 - Apache PMR MMapVAccess Out-of-Bounds Write Vulnerability,2025-09-04T18:15:38.673000Z,2025-09-05T18:58:48.627000Z,4.0,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2024-49739,security@android.com,Analyzed
CVE-2023-35657,CVE-2023-35657 - Bluetooth Audio Device Type Confusion Out-of-Bounds Read Vulnerability,2025-09-04T18:15:37.200000Z,2025-09-05T18:59:09.560000Z,4.0,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2023-35657,security@android.com,Analyzed
CVE-2025-9636,CVE-2025-9636 - Cross-Origin Opener Policy Vulnerability in pgAdmin 4,2025-09-04T17:15:39.670000Z,2025-09-11T21:26:47.250000Z,7.9,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-9636,f86ef6dc-4d3a-42ad-8f28-e6d5547a5007,Analyzed
CVE-2025-57576,CVE-2025-57576 - PHPGurukul Online Shopping Portal XSS,2025-09-04T16:15:43.480000Z,2025-09-10T17:04:53.493000Z,5.4,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-57576,cve@mitre.org,Analyzed
CVE-2025-38730,CVE-2025-38730 - io_uring/net: commit partial buffers on retry,2025-09-04T16:15:43.167000Z,2025-09-05T17:47:24.833000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-38730,416baaa9-dc9f-4396-8d5f-8c081fb06d67,Awaiting Analysis
CVE-2025-38729,"CVE-2025-38729 - ALSA: usb-audio: Validate UAC3 power domain descriptors, too",2025-09-04T16:15:43.013000Z,2025-09-05T17:47:24.833000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-38729,416baaa9-dc9f-4396-8d5f-8c081fb06d67,Awaiting Analysis
CVE-2025-38728,CVE-2025-38728 - smb3: fix for slab out of bounds on mount to ksmbd,2025-09-04T16:15:42.867000Z,2025-09-05T17:47:24.833000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-38728,416baaa9-dc9f-4396-8d5f-8c081fb06d67,Awaiting Analysis
CVE-2025-38727,CVE-2025-38727 - netlink: avoid infinite retry looping in netlink_unicast(),2025-09-04T16:15:42.713000Z,2025-09-05T17:47:24.833000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-38727,416baaa9-dc9f-4396-8d5f-8c081fb06d67,Awaiting Analysis
CVE-2025-38726,CVE-2025-38726 - net: ftgmac100: fix potential NULL pointer access in ftgmac100_phy_disconnect,2025-09-04T16:15:42.570000Z,2025-09-05T17:47:24.833000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-38726,416baaa9-dc9f-4396-8d5f-8c081fb06d67,Awaiting Analysis
CVE-2025-38725,CVE-2025-38725 - net: usb: asix_devices: add phy_mask for ax88772 mdio bus,2025-09-04T16:15:42.420000Z,2025-09-05T17:47:24.833000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-38725,416baaa9-dc9f-4396-8d5f-8c081fb06d67,Awaiting Analysis
