id,title,published,last_modified,cvss_score,severity,cvss_version,url,source_identifier,status
CVE-2025-30959,CVE-2025-30959 - WordPress Product XML Feed Manager for WooCommerce <= 2.9.2 - Broken Access Control Vulnerability,2025-07-16T12:15:25.293000Z,2025-07-16T14:58:59.837000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-30959,audit@patchstack.com,Awaiting Analysis
CVE-2025-30955,CVE-2025-30955 - WordPress ListingEasy theme <= 1.9.2 - Reflected Cross Site Scripting (XSS) vulnerability,2025-07-16T12:15:25.137000Z,2025-07-16T14:58:59.837000Z,7.1,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-30955,audit@patchstack.com,Awaiting Analysis
CVE-2025-30949,CVE-2025-30949 - WordPress Site Chat on Telegram plugin <= 1.0.4 - PHP Object Injection Vulnerability,2025-07-16T12:15:24.987000Z,2025-07-16T14:58:59.837000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-30949,audit@patchstack.com,Awaiting Analysis
CVE-2025-30936,CVE-2025-30936 - WordPress Torod plugin <= 1.9 - SQL Injection Vulnerability,2025-07-16T12:15:24.833000Z,2025-07-16T14:58:59.837000Z,9.3,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-30936,audit@patchstack.com,Awaiting Analysis
CVE-2025-29009,CVE-2025-29009 - WordPress Medical Prescription Attachment Plugin for WooCommerce <= 1.2.3 - Arbitrary File Upload Vulnerability,2025-07-16T12:15:24.680000Z,2025-07-16T14:58:59.837000Z,10.0,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-29009,audit@patchstack.com,Awaiting Analysis
CVE-2025-29000,CVE-2025-29000 - WordPress Multi-language Responsive Contact Form plugin <= 2.8 - Broken Access Control Vulnerability,2025-07-16T12:15:24.527000Z,2025-07-16T14:58:59.837000Z,7.5,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-29000,audit@patchstack.com,Awaiting Analysis
CVE-2025-28982,CVE-2025-28982 - WordPress WP Pipes plugin <= 1.4.3 - SQL Injection Vulnerability,2025-07-16T12:15:24.383000Z,2025-07-16T14:58:59.837000Z,9.3,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-28982,audit@patchstack.com,Awaiting Analysis
CVE-2025-28965,CVE-2025-28965 - WordPress URL Shortener <= 3.0.7 - Broken Access Control Vulnerability,2025-07-16T12:15:24.233000Z,2025-07-16T14:58:59.837000Z,8.6,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-28965,audit@patchstack.com,Awaiting Analysis
CVE-2025-28961,CVE-2025-28961 - WordPress URL Shortener <= 3.0.7 - PHP Object Injection Vulnerability,2025-07-16T12:15:24.097000Z,2025-07-16T14:58:59.837000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-28961,audit@patchstack.com,Awaiting Analysis
CVE-2025-28959,CVE-2025-28959 - WordPress URL Shortener <= 3.0.7 - SQL Injection Vulnerability,2025-07-16T12:15:23.950000Z,2025-07-16T14:58:59.837000Z,9.3,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-28959,audit@patchstack.com,Awaiting Analysis
