id,title,published,last_modified,cvss_score,severity,cvss_version,url,source_identifier,status
CVE-2025-55727,CVE-2025-55727 - XWiki Remote Macros vulnerable to remote code execution from width parameter in the column macro,2025-09-09T19:15:56.587000Z,2025-09-17T19:46:54.973000Z,10.0,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-55727,security-advisories@github.com,Analyzed
CVE-2025-55052,CVE-2025-55052 - Apache Web Server Sensitive Information Disclosure,2025-09-09T19:15:54.590000Z,2025-09-11T17:14:25.240000Z,4.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-55052,cna@cyber.gov.il,Awaiting Analysis
CVE-2025-55051,CVE-2025-55051 - Apache Web Server Default Credentials Disclosure,2025-09-09T19:15:54.370000Z,2025-09-11T17:14:25.240000Z,10.0,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-55051,cna@cyber.gov.il,Awaiting Analysis
CVE-2025-55050,CVE-2025-55050 - Apache HTTP Server Unintended Functionality,2025-09-09T19:15:54.133000Z,2025-09-11T17:14:25.240000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-55050,cna@cyber.gov.il,Awaiting Analysis
CVE-2025-55049,CVE-2025-55049 - Apache Flink Default Cryptographic Key Disclosure,2025-09-09T19:15:53.907000Z,2025-09-11T17:14:25.240000Z,9.1,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-55049,cna@cyber.gov.il,Awaiting Analysis
CVE-2025-55048,CVE-2025-55048 - Apache HTTP Server SQL Injection,2025-09-09T19:15:53.667000Z,2025-09-11T17:14:25.240000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-55048,cna@cyber.gov.il,Awaiting Analysis
CVE-2025-55047,CVE-2025-55047 - Apache Struts XML External Entity (XXE) Injection,2025-09-09T19:15:53.440000Z,2025-09-11T17:14:25.240000Z,8.4,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-55047,cna@cyber.gov.il,Awaiting Analysis
CVE-2025-54256,CVE-2025-54256 - Dreamweaver Desktop | Cross-Site Request Forgery (CSRF) (CWE-352),2025-09-09T19:15:51.320000Z,2025-09-15T14:20:49.737000Z,8.6,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-54256,psirt@adobe.com,Analyzed
CVE-2025-54242,CVE-2025-54242 - Premiere Pro | Use After Free (CWE-416),2025-09-09T19:15:51.110000Z,2025-09-15T14:21:14.580000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-54242,psirt@adobe.com,Analyzed
CVE-2025-43781,CVE-2025-43781 - Liferay Portal Cross-Site Scripting (XSS) Vulnerability,2025-09-09T19:15:46.730000Z,2025-09-11T17:14:25.240000Z,5.3,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-43781,security@liferay.com,Awaiting Analysis
CVE-2025-43775,CVE-2025-43775 - Liferay Portal Stored Cross-Site Scripting (XSS) Vulnerability,2025-09-09T19:15:46.543000Z,2025-09-11T17:14:25.240000Z,4.6,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-43775,security@liferay.com,Awaiting Analysis
CVE-2025-29089,CVE-2025-29089 - TP-Link AX10 Information Disclosure,2025-09-09T19:15:45.920000Z,2025-09-11T17:14:25.240000Z,7.5,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-29089,cve@mitre.org,Awaiting Analysis
CVE-2025-10164,CVE-2025-10164 - lmsys sglang update_weights_from_tensor main deserialization,2025-09-09T19:15:45.430000Z,2025-09-11T17:14:25.240000Z,7.5,HIGH,CVSS 2.0,https://cvefeed.io/vuln/detail/CVE-2025-10164,cna@vuldb.com,Awaiting Analysis
CVE-2025-9269,CVE-2025-9269 - Server-Side Request Forgery (SSRF) vulnerability found in embedded web server,2025-09-09T18:15:36.993000Z,2025-09-11T17:14:25.240000Z,6.9,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-9269,7bc73191-a2b6-4c63-9918-753964601853,Awaiting Analysis
CVE-2025-57665,CVE-2025-57665 - Element Plus Link Component URL Injection Vulnerability,2025-09-09T18:15:36.170000Z,2025-09-22T16:15:45.660000Z,6.4,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-57665,cve@mitre.org,Awaiting Analysis
CVE-2025-57086,CVE-2025-57086 - Tenda W30E Stack Overflow Denial of Service Vulnerability,2025-09-09T18:15:36.020000Z,2025-09-17T19:49:56.150000Z,7.5,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-57086,cve@mitre.org,Analyzed
CVE-2025-57085,CVE-2025-57085 - Tenda W30E Stack Overflow Denial of Service,2025-09-09T18:15:35.867000Z,2025-09-17T19:50:45.847000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-57085,cve@mitre.org,Analyzed
CVE-2025-57078,CVE-2025-57078 - Tenda G3 Stack Overflow Vulnerability - Denial of Service,2025-09-09T18:15:35.723000Z,2025-09-17T20:00:27.130000Z,7.5,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-57078,cve@mitre.org,Analyzed
CVE-2025-10199,CVE-2025-10199 - A local privilege escalation vulnerability exists in LizardBytes' Sunshine for Windows,2025-09-09T18:15:32.737000Z,2025-09-17T20:03:57.270000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-10199,cret@cert.org,Analyzed
CVE-2025-10198,CVE-2025-10198 - LizardBytes Sunshine for Windows contains a DLL search-order hijacking vulnerability,2025-09-09T18:15:31.743000Z,2025-09-17T20:07:14.790000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-10198,cret@cert.org,Analyzed
CVE-2025-5500,CVE-2025-5500 - ZhenShi Mibro Fit App com.xiaoxun.xunoversea.mibrofit AndroidManifest.xml improper export of android application components,2025-09-09T17:16:15.270000Z,2025-09-11T17:14:25.240000Z,5.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-5500,cna@vuldb.com,Awaiting Analysis
CVE-2025-5005,CVE-2025-5005 - Shanghai Lingdang Information Technology Lingdang CRM index_event.php server-side request forgery,2025-09-09T17:16:15Z,2025-10-09T20:16:41.883000Z,7.5,HIGH,CVSS 2.0,https://cvefeed.io/vuln/detail/CVE-2025-5005,cna@vuldb.com,Analyzed
CVE-2025-59008,CVE-2025-59008 - WordPress ZIP Code Based Content Protection plugin <= 1.0.0 - SQL Injection vulnerability,2025-09-09T17:16:14.813000Z,2025-09-11T17:14:25.240000Z,7.6,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-59008,audit@patchstack.com,Awaiting Analysis
CVE-2025-59005,CVE-2025-59005 - WordPress Categorify plugin <= 1.0.7.5 - Broken Access Control vulnerability,2025-09-09T17:16:14.623000Z,2025-09-11T17:14:25.240000Z,4.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-59005,audit@patchstack.com,Awaiting Analysis
CVE-2025-58997,CVE-2025-58997 - WordPress Mow Theme <= 4.10 - Cross Site Request Forgery (CSRF) Vulnerability,2025-09-09T17:16:14.427000Z,2025-09-11T17:14:25.240000Z,9.6,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-58997,audit@patchstack.com,Awaiting Analysis
CVE-2025-58993,CVE-2025-58993 - WordPress Tutor LMS Plugin <= 3.7.4 - SQL Injection Vulnerability,2025-09-09T17:16:14.233000Z,2025-09-11T17:14:25.240000Z,7.6,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-58993,audit@patchstack.com,Awaiting Analysis
