id,title,published,last_modified,cvss_score,severity,cvss_version,url,source_identifier,status
CVE-2025-49891,CVE-2025-49891 - WordPress Contact Info Widget plugin <= 2.6.2 - Cross Site Scripting (XSS) vulnerability,2025-08-20T08:15:38.477000Z,2025-08-20T14:39:07.860000Z,5.9,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-49891,audit@patchstack.com,Awaiting Analysis
CVE-2025-49890,CVE-2025-49890 - WordPress AWStats Script plugin <= 0.3 - Cross Site Scripting (XSS) vulnerability,2025-08-20T08:15:38.303000Z,2025-08-20T14:39:07.860000Z,5.9,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-49890,audit@patchstack.com,Awaiting Analysis
CVE-2025-49889,CVE-2025-49889 - WordPress Custom Comment plugin <= 2.1.6 - Cross Site Scripting (XSS) vulnerability,2025-08-20T08:15:38.137000Z,2025-08-20T14:39:07.860000Z,5.9,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-49889,audit@patchstack.com,Awaiting Analysis
CVE-2025-49438,CVE-2025-49438 - WordPress Simple Login Log plugin <= 1.1.3 - PHP Object Injection vulnerability,2025-08-20T08:15:37.973000Z,2025-08-20T14:39:07.860000Z,7.2,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-49438,audit@patchstack.com,Awaiting Analysis
CVE-2025-49436,CVE-2025-49436 - WordPress Custom Menu plugin <= 1.8 - Cross Site Scripting (XSS) vulnerability,2025-08-20T08:15:37.817000Z,2025-08-20T14:39:07.860000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-49436,audit@patchstack.com,Awaiting Analysis
CVE-2025-49434,CVE-2025-49434 - WordPress Laposta WooCommerce plugin <= 1.9.1 - Cross Site Scripting (XSS) vulnerability,2025-08-20T08:15:37.653000Z,2025-08-20T14:39:07.860000Z,5.9,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-49434,audit@patchstack.com,Awaiting Analysis
CVE-2025-49428,CVE-2025-49428 - WordPress Cookie Warning plugin <= 1.3 - Cross Site Scripting (XSS) vulnerability,2025-08-20T08:15:37.493000Z,2025-08-20T14:39:07.860000Z,5.9,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-49428,audit@patchstack.com,Awaiting Analysis
CVE-2025-49426,CVE-2025-49426 - WordPress Cookie Warning plugin <= 1.3 - Cross Site Request Forgery (CSRF) vulnerability,2025-08-20T08:15:37.340000Z,2025-08-20T14:39:07.860000Z,4.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-49426,audit@patchstack.com,Awaiting Analysis
CVE-2025-49424,CVE-2025-49424 - WordPress Essential Doo Components for Visual Composer plugin <= 1.9 - Cross Site Scripting (XSS) vulnerability,2025-08-20T08:15:37.170000Z,2025-08-20T14:39:07.860000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-49424,audit@patchstack.com,Awaiting Analysis
CVE-2025-49422,CVE-2025-49422 - WordPress iframe Wrapper plugin <= 0.1.1 - Cross Site Scripting (XSS) vulnerability,2025-08-20T08:15:37.003000Z,2025-08-20T14:39:07.860000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-49422,audit@patchstack.com,Awaiting Analysis
CVE-2025-49420,CVE-2025-49420 - WordPress Markup Markdown plugin <= 3.20.6 - Cross Site Scripting (XSS) vulnerability,2025-08-20T08:15:36.843000Z,2025-08-20T14:39:07.860000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-49420,audit@patchstack.com,Awaiting Analysis
CVE-2025-49413,CVE-2025-49413 - WordPress Terms of Service & Privacy Policy Generator plugin <= 1.0 - Cross Site Scripting (XSS) vulnerability,2025-08-20T08:15:36.683000Z,2025-08-20T14:39:07.860000Z,5.9,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-49413,audit@patchstack.com,Awaiting Analysis
CVE-2025-49412,CVE-2025-49412 - WordPress Page Transition plugin <= 1.3 - Cross Site Scripting (XSS) vulnerability,2025-08-20T08:15:36.520000Z,2025-08-20T14:39:07.860000Z,5.9,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-49412,audit@patchstack.com,Awaiting Analysis
CVE-2025-49411,CVE-2025-49411 - WordPress iFrame Block plugin <= 0.1.1 - Cross Site Scripting (XSS) vulnerability,2025-08-20T08:15:36.353000Z,2025-08-20T14:39:07.860000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-49411,audit@patchstack.com,Awaiting Analysis
CVE-2025-49410,CVE-2025-49410 - WordPress TC Testimonials plugin <= 1.1.1 - Cross Site Scripting (XSS) vulnerability,2025-08-20T08:15:36.190000Z,2025-08-20T14:39:07.860000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-49410,audit@patchstack.com,Awaiting Analysis
CVE-2025-49409,CVE-2025-49409 - WordPress SensorPress plugin <= 1.0 - Cross Site Scripting (XSS) vulnerability,2025-08-20T08:15:36.027000Z,2025-08-20T14:39:07.860000Z,5.9,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-49409,audit@patchstack.com,Awaiting Analysis
CVE-2025-49408,CVE-2025-49408 - WordPress Templately Plugin <= 3.2.7 - Sensitive Data Exposure Vulnerability,2025-08-20T08:15:35.863000Z,2025-08-20T14:39:07.860000Z,4.9,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-49408,audit@patchstack.com,Awaiting Analysis
CVE-2025-49406,CVE-2025-49406 - WordPress Houzez Theme <= 4.1.1 - Broken Access Control Vulnerability,2025-08-20T08:15:35.703000Z,2025-08-20T14:39:07.860000Z,5.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-49406,audit@patchstack.com,Awaiting Analysis
CVE-2025-49400,CVE-2025-49400 - WordPress WP Visitor Statistics (Real Time Traffic) Plugin <= 8.2 - Cross Site Scripting (XSS) Vulnerability,2025-08-20T08:15:35.540000Z,2025-08-20T14:39:07.860000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-49400,audit@patchstack.com,Awaiting Analysis
