id,title,published,last_modified,cvss_score,severity,cvss_version,url,source_identifier,status
CVE-2025-53748,CVE-2025-53748 - Fortinet SSL/TLS Denial of Service,2025-07-10T03:15:29.320000Z,2025-07-10T03:15:29.320000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-53748,psirt@fortinet.com,Rejected
CVE-2025-53747,CVE-2025-53747 - Apache HTTP Server SQL Injection,2025-07-10T03:15:29.243000Z,2025-07-10T03:15:29.243000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-53747,psirt@fortinet.com,Rejected
CVE-2025-53746,CVE-2025-53746 - Microsoft Azure DevOps Server Authentication Bypass,2025-07-10T03:15:29.163000Z,2025-07-10T03:15:29.163000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-53746,psirt@fortinet.com,Rejected
CVE-2025-46406,CVE-2025-46406 - Oracle Command Centre Server Privilege Escalation Vulnerability,2025-07-10T03:15:29.017000Z,2025-07-10T13:17:30.017000Z,5.6,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-46406,disclosures@gallagher.com,Awaiting Analysis
CVE-2025-44003,CVE-2025-44003 - Gallagher T-Series Reader Missing Resource Release Denial of Service,2025-07-10T03:15:28.880000Z,2025-07-10T13:17:30.017000Z,4.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-44003,disclosures@gallagher.com,Awaiting Analysis
CVE-2025-35983,CVE-2025-35983 - Juniper Networks Controller OneLink Improper Certificate Validation Denial of Service,2025-07-10T03:15:28.720000Z,2025-07-10T13:17:30.017000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-35983,disclosures@gallagher.com,Awaiting Analysis
CVE-2025-5807,CVE-2025-5807 - Gwolle Guestbook <= 4.9.2 - Unauthenticated Stored Cross-Site Scripting via `gwolle_gb_content` Parameter,2025-07-10T02:15:26.230000Z,2025-07-10T13:17:30.017000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-5807,security@wordfence.com,Awaiting Analysis
CVE-2025-4406,CVE-2025-4406 - wpForo Forum <= 2.4.5 - Authenticated (Subscriber+) Stored Cross-Site Scripting via Profile Avatar,2025-07-10T02:15:26.050000Z,2025-07-10T13:17:30.017000Z,5.4,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-4406,security@wordfence.com,Awaiting Analysis
CVE-2025-6976,CVE-2025-6976 - Events Manager <= 7.0.3 - Authenticated(Contributor+) Stored Cross-Site Scripting via Plugin Shortcodes,2025-07-09T23:15:25.057000Z,2025-07-11T17:26:52.110000Z,6.4,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-6976,security@wordfence.com,Analyzed
CVE-2025-6975,CVE-2025-6975 - Event Manager <= 7.0.3 - Reflected Cross-Site Scripting via `calendar_header` Parameter,2025-07-09T23:15:24.883000Z,2025-07-11T17:27:10.577000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-6975,security@wordfence.com,Analyzed
CVE-2025-6970,CVE-2025-6970 - Events Manager <= 7.0.3 - Unauthenticated SQL Injection via `orderby` Parameter,2025-07-09T23:15:24.713000Z,2025-07-11T17:27:31.933000Z,7.5,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-6970,security@wordfence.com,Analyzed
CVE-2025-0646,CVE-2025-0646 - Apache Struts Java Deserialization RCE,2025-07-09T23:15:24.637000Z,2025-07-09T23:15:24.637000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-0646,cve@gitlab.com,Rejected
CVE-2025-0141,CVE-2025-0141 - GlobalProtect App: Privilege Escalation (PE) Vulnerability,2025-07-09T23:15:24.480000Z,2025-07-10T13:17:30.017000Z,8.4,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-0141,psirt@paloaltonetworks.com,Awaiting Analysis
CVE-2025-0140,CVE-2025-0140 - GlobalProtect App: Non Admin User Can Disable the GlobalProtect App,2025-07-09T23:15:24.327000Z,2025-07-30T18:15:25.140000Z,6.8,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-0140,psirt@paloaltonetworks.com,Awaiting Analysis
CVE-2025-0139,CVE-2025-0139 - Autonomous Digital Experience Manager: Privilege Escalation (PE) Vulnerability,2025-07-09T23:15:24.150000Z,2025-07-10T13:17:30.017000Z,6.3,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-0139,psirt@paloaltonetworks.com,Awaiting Analysis
CVE-2024-10391,"CVE-2024-10391 - ""Apache HTTP Server Information Disclosure""",2025-07-09T23:15:24.013000Z,2025-07-09T23:15:24.013000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2024-10391,cve@gitlab.com,Rejected
CVE-2025-6377,CVE-2025-6377 - Arena® Simulation Out-Of-Bounds Write Remote Code Execution Vulnerability,2025-07-09T21:15:28.620000Z,2025-07-11T18:34:12.230000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-6377,PSIRT@rockwellautomation.com,Analyzed
CVE-2025-6376,CVE-2025-6376 - Arena® Simulation Out-Of-Bounds Write Remote Code Execution Vulnerability,2025-07-09T21:15:28.423000Z,2025-07-11T18:35:53.330000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-6376,PSIRT@rockwellautomation.com,Analyzed
CVE-2025-53624,CVE-2025-53624 - docusaurus-plugin-content-gists Exposes GitHub Personal Access Token,2025-07-09T21:15:27.953000Z,2025-07-10T13:17:30.017000Z,10.0,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53624,security-advisories@github.com,Awaiting Analysis
CVE-2025-52357,CVE-2025-52357 - FiberHome FD602GW-DX-R410 Router Ping Diagnostic XSS,2025-07-09T20:15:27.053000Z,2025-07-10T13:17:30.017000Z,4.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-52357,cve@mitre.org,Awaiting Analysis
CVE-2025-53620,CVE-2025-53620 - Crashing any Qwik Server,2025-07-09T19:15:24.427000Z,2025-07-10T13:17:30.017000Z,9.2,CRITICAL,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-53620,security-advisories@github.com,Awaiting Analysis
CVE-2025-36599,CVE-2025-36599 - Dell PowerFlex Manager VM Log Injection Credentials Disclosure,2025-07-09T19:15:24.207000Z,2025-07-10T13:17:30.017000Z,4.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-36599,security_alert@emc.com,Awaiting Analysis
CVE-2021-27961,CVE-2021-27961 - Evesys Reflected Cross-Site Scripting,2025-07-09T19:15:23.963000Z,2025-07-10T13:17:30.017000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2021-27961,cve@mitre.org,Awaiting Analysis
CVE-2025-53548,CVE-2025-53548 - @clerk/backend Performs Insufficient Verification of Data Authenticity,2025-07-09T18:15:24.157000Z,2025-07-10T13:17:30.017000Z,7.5,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53548,security-advisories@github.com,Awaiting Analysis
CVE-2025-53645,CVE-2025-53645 - Zimbra Collaboration Suite Denial of Service Vulnerability,2025-07-09T17:15:31.297000Z,2025-07-22T16:15:33.187000Z,7.5,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53645,cve@mitre.org,Awaiting Analysis
CVE-2025-44525,CVE-2025-44525 - Texas Instruments CC2652RB LaunchPad SimpleLink CC13XX CC26XX SDK Bluetooth Low Energy Denial of Service,2025-07-09T17:15:30.703000Z,2025-07-10T13:17:30.017000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-44525,cve@mitre.org,Awaiting Analysis
CVE-2025-7381,CVE-2025-7381 - Exposure of sensitive PHP information to an unauthorized control sphere in mautic/mautic images,2025-07-09T16:15:27.890000Z,2025-07-10T13:17:30.017000Z,5.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-7381,security@mautic.org,Awaiting Analysis
CVE-2025-53743,CVE-2025-53743 - Jenkins Applitools Eyes Plugin API Key Disclosure,2025-07-09T16:15:27.540000Z,2025-09-10T15:50:51.143000Z,5.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53743,jenkinsci-cert@googlegroups.com,Analyzed
CVE-2025-53742,CVE-2025-53742 - Jenkins Applitools Eyes Plugin API Key Exposure,2025-07-09T16:15:27.440000Z,2025-09-10T15:50:30.780000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53742,jenkinsci-cert@googlegroups.com,Analyzed
CVE-2025-53678,CVE-2025-53678 - Jenkins uTester Plugin JWT Token Storage Vulnerability,2025-07-09T16:15:27.333000Z,2025-10-03T00:48:48.210000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53678,jenkinsci-cert@googlegroups.com,Analyzed
CVE-2025-53677,CVE-2025-53677 - Jenkins Xooa Plugin Information Disclosure,2025-07-09T16:15:27.240000Z,2025-10-03T00:50:21.460000Z,5.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53677,jenkinsci-cert@googlegroups.com,Analyzed
CVE-2025-53676,CVE-2025-53676 - Jenkins Xooa Plugin Unencrypted Configuration File Storage,2025-07-09T16:15:27.137000Z,2025-10-03T00:50:32.900000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53676,jenkinsci-cert@googlegroups.com,Analyzed
CVE-2025-53675,CVE-2025-53675 - Jenkins Warrior Framework Plugin Unencrypted Password Storage Vulnerability,2025-07-09T16:15:27.037000Z,2025-10-01T20:26:19.500000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53675,jenkinsci-cert@googlegroups.com,Analyzed
CVE-2025-53674,CVE-2025-53674 - Jenkins Sensedia Api Platform tools Plugin Information Disclosure Vulnerability,2025-07-09T16:15:26.927000Z,2025-10-01T20:26:48.183000Z,5.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53674,jenkinsci-cert@googlegroups.com,Analyzed
CVE-2025-53673,CVE-2025-53673 - Jenkins Sensedia Api Platform tools Plugin Credentials Exposure,2025-07-09T16:15:26.830000Z,2025-10-01T20:27:37.330000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53673,jenkinsci-cert@googlegroups.com,Analyzed
CVE-2025-53672,CVE-2025-53672 - Jenkins Kryptowire Plugin Unencrypted API Key Storage,2025-07-09T16:15:26.713000Z,2025-10-01T20:28:08.913000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53672,jenkinsci-cert@googlegroups.com,Analyzed
CVE-2025-53671,CVE-2025-53671 - Jenkins Nouvola DiveCloud Plugin Information Disclosure,2025-07-09T16:15:26.600000Z,2025-10-01T20:28:25.843000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53671,jenkinsci-cert@googlegroups.com,Analyzed
CVE-2025-53670,CVE-2025-53670 - Jenkins Nouvola DiveCloud Plugin Unencrypted Credentials Storage Vulnerability,2025-07-09T16:15:26.490000Z,2025-07-18T18:48:33.803000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53670,jenkinsci-cert@googlegroups.com,Analyzed
CVE-2025-53669,CVE-2025-53669 - Jenkins VAddy Plugin Information Disclosure Vulnerability,2025-07-09T16:15:26.383000Z,2025-07-18T18:47:13.863000Z,4.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53669,jenkinsci-cert@googlegroups.com,Analyzed
CVE-2025-53668,CVE-2025-53668 - Jenkins VAddy Plugin Unencrypted API Auth Key Storage,2025-07-09T16:15:26.260000Z,2025-07-18T18:46:26.840000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53668,jenkinsci-cert@googlegroups.com,Analyzed
CVE-2025-53667,CVE-2025-53667 - Jenkins Dead Man's Snitch Plugin Token Disclosure Vulnerability,2025-07-09T16:15:26.143000Z,2025-07-18T18:43:53.230000Z,5.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53667,jenkinsci-cert@googlegroups.com,Analyzed
CVE-2025-53666,CVE-2025-53666 - Jenkins Dead Man's Snitch Plugin Unencrypted Token Storage,2025-07-09T16:15:26.040000Z,2025-07-18T18:43:19.527000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53666,jenkinsci-cert@googlegroups.com,Analyzed
CVE-2025-53665,CVE-2025-53665 - Jenkins Apica Loadtest Plugin Authentication Token Information Disclosure,2025-07-09T16:15:25.937000Z,2025-07-18T18:42:51.593000Z,4.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53665,jenkinsci-cert@googlegroups.com,Analyzed
CVE-2025-53664,CVE-2025-53664 - Jenkins Apica Loadtest Plugin Unencrypted Authentication Token Storage Vulnerability,2025-07-09T16:15:25.837000Z,2025-07-18T18:41:56.733000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53664,jenkinsci-cert@googlegroups.com,Analyzed
CVE-2025-53663,CVE-2025-53663 - Jenkins IBM Cloud DevOps Plugin Unencrypted Token Storage Vulnerability,2025-07-09T16:15:25.740000Z,2025-07-18T17:29:15.720000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53663,jenkinsci-cert@googlegroups.com,Analyzed
CVE-2025-53662,CVE-2025-53662 - Jenkins IFTTT Build Notifier Plugin Authentication Bypass,2025-07-09T16:15:25.640000Z,2025-07-18T17:31:15.557000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53662,jenkinsci-cert@googlegroups.com,Analyzed
CVE-2025-53661,CVE-2025-53661 - Jenkins Testsigma Test Plan Run Plugin API Key Exposure Vulnerability,2025-07-09T16:15:25.540000Z,2025-07-18T17:31:38.480000Z,4.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53661,jenkinsci-cert@googlegroups.com,Analyzed
CVE-2025-53660,CVE-2025-53660 - Jenkins QMetry Test Management Plugin Information Disclosure,2025-07-09T16:15:25.433000Z,2025-07-18T17:38:13.730000Z,4.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53660,jenkinsci-cert@googlegroups.com,Analyzed
CVE-2025-53659,CVE-2025-53659 - Jenkins QMetry Test Management Plugin API Key Exposure,2025-07-09T16:15:25.330000Z,2025-07-18T17:37:58.097000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53659,jenkinsci-cert@googlegroups.com,Analyzed
CVE-2025-53658,CVE-2025-53658 - Jenkins Applitools Eyes Plugin Stored XSS,2025-07-09T16:15:25.237000Z,2025-07-18T17:37:19.640000Z,5.4,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53658,jenkinsci-cert@googlegroups.com,Analyzed
CVE-2025-53657,CVE-2025-53657 - Jenkins ReadyAPI Functional Testing Plugin Information Disclosure,2025-07-09T16:15:25.137000Z,2025-07-18T17:34:28.230000Z,4.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53657,jenkinsci-cert@googlegroups.com,Analyzed
CVE-2025-53656,CVE-2025-53656 - Jenkins ReadyAPI Functional Testing Plugin Unencrypted Secrets Storage Vulnerability,2025-07-09T16:15:25.037000Z,2025-07-18T17:33:42.757000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53656,jenkinsci-cert@googlegroups.com,Analyzed
CVE-2025-53655,CVE-2025-53655 - Jenkins Statistics Gatherer Plugin AWS Secret Key Exposure,2025-07-09T16:15:24.937000Z,2025-07-18T17:39:43.120000Z,5.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53655,jenkinsci-cert@googlegroups.com,Analyzed
CVE-2025-53654,CVE-2025-53654 - Jenkins Statistics Gatherer Plugin AWS Secret Key Exposure,2025-07-09T16:15:24.833000Z,2025-07-18T17:45:03.583000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53654,jenkinsci-cert@googlegroups.com,Analyzed
CVE-2025-53653,CVE-2025-53653 - Jenkins Aqua Security Scanner Plugin Unencrypted Token Storage Vulnerability,2025-07-09T16:15:24.733000Z,2025-07-18T17:45:40.817000Z,4.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53653,jenkinsci-cert@googlegroups.com,Analyzed
CVE-2025-53652,CVE-2025-53652 - Jenkins Git Parameter Plugin Unauthorized Parameter Injection Vulnerability,2025-07-09T16:15:24.627000Z,2025-07-18T18:03:14.117000Z,8.2,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53652,jenkinsci-cert@googlegroups.com,Analyzed
CVE-2025-53651,CVE-2025-53651 - Jenkins HTML Publisher Plugin Information Disclosure,2025-07-09T16:15:24.513000Z,2025-07-18T18:02:43.727000Z,6.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53651,jenkinsci-cert@googlegroups.com,Analyzed
CVE-2025-53650,CVE-2025-53650 - Jenkins Credentials Binding Plugin Credentials Disclosure,2025-07-09T16:15:24.397000Z,2025-07-18T18:00:39.470000Z,7.3,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53650,jenkinsci-cert@googlegroups.com,Analyzed
CVE-2025-49604,CVE-2025-49604 - Realtek AmebaD WLAN Driver Heap-Based Buffer Overflow,2025-07-09T16:15:24.137000Z,2025-09-22T16:15:43.513000Z,5.4,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-49604,cve@mitre.org,Undergoing Analysis
CVE-2025-44526,CVE-2025-44526 - Realtek RTL8762EKF-EVB Bluetooth Low Energy Denial of Service,2025-07-09T16:15:23.563000Z,2025-07-18T17:48:34.213000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-44526,cve@mitre.org,Analyzed
CVE-2025-44177,CVE-2025-44177 - White Star Software Protop Directory Traversal Vulnerability,2025-07-09T16:15:23.427000Z,2025-07-18T18:55:26.647000Z,8.2,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-44177,cve@mitre.org,Analyzed
CVE-2025-7204,CVE-2025-7204 - Exposure of password hashes via API responses in ConnectWise PSA,2025-07-09T15:15:25.283000Z,2025-08-20T19:53:30.490000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-7204,7d616e1a-3288-43b1-a0dd-0a65d3e70a49,Analyzed
