id,title,published,last_modified,cvss_score,severity,cvss_version,url,source_identifier,status
CVE-2025-53081,CVE-2025-53081 - Samsung DMS Arbitrary File Creation Vulnerability,2025-07-29T06:15:22.660000Z,2025-08-11T19:10:11.350000Z,9.1,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53081,PSIRT@samsung.com,Analyzed
CVE-2025-8264,"CVE-2025-8264 - ""Z-Push SQL Injection Vulnerability""",2025-07-29T05:15:32.760000Z,2025-07-29T14:15:39.350000Z,9.1,CRITICAL,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-8264,report@snyk.io,Awaiting Analysis
CVE-2025-6495,CVE-2025-6495 - Bricks Builder <= 1.12.4 - Unauthenticated SQL Injection via `p` Parameter,2025-07-29T05:15:32.550000Z,2025-07-29T14:14:29.590000Z,7.5,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-6495,security@wordfence.com,Awaiting Analysis
CVE-2025-53649,"CVE-2025-53649 - ""SwitchBot Sensitive Information Exposure""",2025-07-29T05:15:32.317000Z,2025-07-29T14:14:29.590000Z,5.9,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-53649,vultures@jpcert.or.jp,Awaiting Analysis
CVE-2025-53080,CVE-2025-53080 - Samsung DMS Data Management Server Path Traversal Vulnerability,2025-07-29T05:15:32.150000Z,2025-08-11T19:07:11.447000Z,7.1,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53080,PSIRT@samsung.com,Analyzed
CVE-2025-53079,CVE-2025-53079 - Samsung DMS Path Traversal Vulnerability,2025-07-29T05:15:31.980000Z,2025-08-11T19:06:08.773000Z,4.9,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53079,PSIRT@samsung.com,Analyzed
CVE-2025-53078,CVE-2025-53078 - Samsung DMS Deserialization Code Execution Vulnerability,2025-07-29T05:15:31.817000Z,2025-08-11T19:05:57.580000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53078,PSIRT@samsung.com,Analyzed
CVE-2025-53077,CVE-2025-53077 - Samsung DMS Execution After Redirect Privilege Escalation Vulnerability,2025-07-29T05:15:31.640000Z,2025-08-11T19:05:41.957000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53077,PSIRT@samsung.com,Analyzed
CVE-2025-4566,CVE-2025-4566 - Elementor <= 3.30.2 - Authenticated (Contributor+) Stored Cross-Site Scripting via Text Path Widget,2025-07-29T05:15:31.427000Z,2025-07-29T14:14:29.590000Z,6.4,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-4566,security@wordfence.com,Awaiting Analysis
CVE-2025-4370,CVE-2025-4370 - Brizy <= 2.6.20 - Missing Authorization to Unauthenticated Limited File Upload,2025-07-29T05:15:31.213000Z,2025-08-11T19:04:09.220000Z,5.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-4370,security@wordfence.com,Analyzed
CVE-2025-3075,CVE-2025-3075 - Elementor <= 3.29.0 - Authenticated (Contributor+) Stored Cross-Site Scripting,2025-07-29T05:15:29.840000Z,2025-08-13T19:35:55.703000Z,6.4,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-3075,security@wordfence.com,Analyzed
CVE-2025-7811,CVE-2025-7811 - StreamWeasels YouTube Integration <= 1.4.0 - Authenticated (Contributor+) Stored Cross-Site Scripting,2025-07-29T04:15:58.400000Z,2025-07-29T14:14:29.590000Z,6.4,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-7811,security@wordfence.com,Awaiting Analysis
CVE-2025-7810,CVE-2025-7810 - StreamWeasels Kick Integration <= 1.1.4 - Authenticated (Contributor+) Stored Cross-Site Scripting,2025-07-29T04:15:57.350000Z,2025-07-29T14:14:29.590000Z,5.4,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-7810,security@wordfence.com,Awaiting Analysis
CVE-2025-7809,CVE-2025-7809 - StreamWeasels Twitch Integration <= 1.9.3 - Authenticated (Contributor+) Stored Cross-Site Scripting,2025-07-29T04:15:55.520000Z,2025-07-29T14:14:29.590000Z,6.4,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-7809,security@wordfence.com,Awaiting Analysis
CVE-2025-54666,CVE-2025-54666 - Apache HTTP Server Unvalidated User Input,2025-07-29T03:15:22.607000Z,2025-07-29T03:15:22.607000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-54666,psirt@fortinet.com,Rejected
CVE-2025-54665,CVE-2025-54665 - Apache HTTP Server Command Injection,2025-07-29T03:15:22.540000Z,2025-07-29T03:15:22.540000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-54665,psirt@fortinet.com,Rejected
CVE-2025-54664,CVE-2025-54664 - Apache HTTP Server Cross-Site Scripting (XSS),2025-07-29T03:15:22.473000Z,2025-07-29T03:15:22.473000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-54664,psirt@fortinet.com,Rejected
CVE-2025-54663,CVE-2025-54663 - Google Maps Unvalidated Redirect,2025-07-29T03:15:22.407000Z,2025-07-29T03:15:22.407000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-54663,psirt@fortinet.com,Rejected
CVE-2025-54662,CVE-2025-54662 - VMware Server Remote Code Execution,2025-07-29T03:15:22.340000Z,2025-07-29T03:15:22.340000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-54662,psirt@fortinet.com,Rejected
CVE-2025-54661,CVE-2025-54661 - Citrix NetScaler Denial of Service,2025-07-29T03:15:22.170000Z,2025-07-29T03:15:22.170000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-54661,psirt@fortinet.com,Rejected
CVE-2025-54769,CVE-2025-54769 - KL-001-2025-016: Xorux LPAR2RRD File Upload Directory Traversal,2025-07-29T00:15:24.473000Z,2025-10-09T17:43:42.650000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-54769,bbf0bd87-ece2-41be-b873-96928ee8fab9,Analyzed
CVE-2025-54768,CVE-2025-54768 - KL-001-2025-015: Xorux LPAR2RRD Read Only User Log Download Exposing Sensitive Information,2025-07-29T00:15:24.350000Z,2025-10-09T17:43:34.683000Z,5.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-54768,bbf0bd87-ece2-41be-b873-96928ee8fab9,Analyzed
CVE-2025-54767,CVE-2025-54767 - KL-001-2025-014: Xorux LPAR2RRD Read Only User Denial of Service,2025-07-29T00:15:24.220000Z,2025-10-09T17:43:28.467000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-54767,bbf0bd87-ece2-41be-b873-96928ee8fab9,Analyzed
CVE-2025-54766,CVE-2025-54766 - KL-001-2025-012: Xorux XorMon-NG Read Only User Export Device Configuration Exposing Sensitive Information,2025-07-29T00:15:24.073000Z,2025-10-09T17:43:15.337000Z,5.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-54766,bbf0bd87-ece2-41be-b873-96928ee8fab9,Analyzed
CVE-2025-54765,CVE-2025-54765 - KL-001-2025-013: Xorux XorMon-NG Web Application Privilege Escalation to Administrator,2025-07-29T00:15:23.737000Z,2025-10-09T17:43:08.427000Z,5.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-54765,bbf0bd87-ece2-41be-b873-96928ee8fab9,Analyzed
CVE-2025-54429,CVE-2025-54429 - Polkadot Frontier's constructing smart contract can bypass precompile address bounding,2025-07-28T21:15:27.647000Z,2025-07-29T14:14:29.590000Z,6.9,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-54429,security-advisories@github.com,Awaiting Analysis
CVE-2025-54428,CVE-2025-54428 - RevelaCode exposes Sensitive MongoDB Atlas URI in .env (potential credential leak),2025-07-28T21:15:27.327000Z,2025-07-29T14:14:29.590000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-54428,security-advisories@github.com,Awaiting Analysis
CVE-2025-54427,CVE-2025-54427 - Polkadot Frontier contains missing `check_inherent` for `note_min_gas_price_target` inflates gas price,2025-07-28T21:15:27.080000Z,2025-07-29T14:14:29.590000Z,6.9,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-54427,security-advisories@github.com,Awaiting Analysis
CVE-2025-54426,CVE-2025-54426 - Polkadot Frontier contains silent failure in Curve25519 arithmetic precompiles with malformed points,2025-07-28T21:15:26.887000Z,2025-07-29T14:14:29.590000Z,9.9,CRITICAL,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-54426,security-advisories@github.com,Awaiting Analysis
CVE-2025-54423,CVE-2025-54423 - copyparty has a DOM-Based XSS vulnerability when displaying multimedia metadata,2025-07-28T20:17:48.573000Z,2025-09-22T14:39:06.753000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-54423,security-advisories@github.com,Analyzed
CVE-2025-54419,CVE-2025-54419 - Node-SAML Contains SAML Signature Verification Vulnerability,2025-07-28T20:17:48.403000Z,2025-07-29T14:14:29.590000Z,10.0,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-54419,security-advisories@github.com,Awaiting Analysis
CVE-2025-50486,CVE-2025-50486 - PHPGurukul Car Rental Project Session Hijacking Vulnerability,2025-07-28T20:17:47.870000Z,2025-07-29T21:14:58.783000Z,7.1,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-50486,cve@mitre.org,Analyzed
CVE-2025-50485,CVE-2025-50485 - PHPGurukul Online Course Registration Session Hijacking Vulnerability,2025-07-28T20:17:47.687000Z,2025-07-29T21:14:49.900000Z,7.1,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-50485,cve@mitre.org,Analyzed
