id,title,published,last_modified,cvss_score,severity,cvss_version,url,source_identifier,status
CVE-2025-11473,CVE-2025-11473 - SourceCodester Hotel and Lodge Management System edit_curr.php sql injection,2025-10-08T12:15:36.943000Z,2025-10-08T20:48:12.563000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-11473,cna@vuldb.com,Analyzed
CVE-2025-11472,CVE-2025-11472 - SourceCodester Hotel and Lodge Management System edit_room.php sql injection,2025-10-08T12:15:36.673000Z,2025-10-08T20:48:22.983000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-11472,cna@vuldb.com,Analyzed
CVE-2025-11471,CVE-2025-11471 - SourceCodester Hotel and Lodge Management System edit_customer.php sql injection,2025-10-08T12:15:36.287000Z,2025-10-08T20:48:49.877000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-11471,cna@vuldb.com,Analyzed
CVE-2025-10649,CVE-2025-10649 - Welcart e-Commerce <= 2.11.21 - Authenticated (Author+) SQL Injection via Cookie,2025-10-08T12:15:36.047000Z,2025-10-08T19:38:09.863000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-10649,security@wordfence.com,Awaiting Analysis
CVE-2025-10353,CVE-2025-10353 - Missing Authorization vulnerability in Melis Platform,2025-10-08T11:15:34.417000Z,2025-10-08T19:38:09.863000Z,9.3,CRITICAL,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-10353,cve-coordination@incibe.es,Awaiting Analysis
CVE-2025-10352,CVE-2025-10352 - Missing Authorization vulnerability in Melis Platform,2025-10-08T11:15:34.247000Z,2025-10-08T19:38:09.863000Z,9.3,CRITICAL,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-10352,cve-coordination@incibe.es,Awaiting Analysis
CVE-2025-10351,CVE-2025-10351 - SQL injection vulnerability in Melis Platform,2025-10-08T11:15:33.990000Z,2025-10-08T19:38:09.863000Z,9.3,CRITICAL,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-10351,cve-coordination@incibe.es,Awaiting Analysis
CVE-2025-11470,CVE-2025-11470 - SourceCodester Hotel and Lodge Management System manage_website.php unrestricted upload,2025-10-08T10:15:37.427000Z,2025-10-08T20:49:10.957000Z,7.2,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-11470,cna@vuldb.com,Analyzed
CVE-2025-11469,CVE-2025-11469 - SourceCodester Hotel and Lodge Management System save_customer.php sql injection,2025-10-08T10:15:37.107000Z,2025-10-09T16:12:56.333000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-11469,cna@vuldb.com,Analyzed
CVE-2025-11445,CVE-2025-11445 - Kilo Code Prompt ClineProvider.ts ClineProvider injection,2025-10-08T09:15:33.013000Z,2025-10-08T19:38:09.863000Z,7.5,HIGH,CVSS 2.0,https://cvefeed.io/vuln/detail/CVE-2025-11445,cna@vuldb.com,Awaiting Analysis
