id,title,published,last_modified,cvss_score,severity,cvss_version,url,source_identifier,status
CVE-2025-10847,CVE-2025-10847 - DX UIM Probe Improper ACL Handling RCE,2025-10-01T11:15:32.727000Z,2025-10-02T19:12:17.160000Z,8.4,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-10847,secure@symantec.com,Awaiting Analysis
CVE-2025-61622,"CVE-2025-61622 - Apache Fory, Apache Fory: Python RCE via unguarded pickle fallback serializer in pyfory",2025-10-01T10:15:34.080000Z,2025-10-02T19:12:17.160000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-61622,security@apache.org,Awaiting Analysis
CVE-2025-39928,CVE-2025-39928 - i2c: rtl9300: ensure data length is within supported range,2025-10-01T08:15:36.230000Z,2025-10-02T19:12:17.160000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-39928,416baaa9-dc9f-4396-8d5f-8c081fb06d67,Awaiting Analysis
CVE-2025-39927,CVE-2025-39927 - ceph: fix race condition validating r_parent before applying state,2025-10-01T08:15:36.097000Z,2025-10-02T19:12:17.160000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-39927,416baaa9-dc9f-4396-8d5f-8c081fb06d67,Awaiting Analysis
CVE-2025-39926,CVE-2025-39926 - genetlink: fix genl_bind() invoking bind() after -EPERM,2025-10-01T08:15:35.977000Z,2025-10-02T19:12:17.160000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-39926,416baaa9-dc9f-4396-8d5f-8c081fb06d67,Awaiting Analysis
CVE-2025-39925,CVE-2025-39925 - can: j1939: implement NETDEV_UNREGISTER notification handler,2025-10-01T08:15:35.857000Z,2025-10-02T19:12:17.160000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-39925,416baaa9-dc9f-4396-8d5f-8c081fb06d67,Awaiting Analysis
CVE-2025-39924,CVE-2025-39924 - erofs: fix invalid algorithm for encoded extents,2025-10-01T08:15:35.737000Z,2025-10-02T19:12:17.160000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-39924,416baaa9-dc9f-4396-8d5f-8c081fb06d67,Awaiting Analysis
CVE-2025-39923,CVE-2025-39923 - dmaengine: qcom: bam_dma: Fix DT error handling for num-channels/ees,2025-10-01T08:15:35.610000Z,2025-10-02T19:12:17.160000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-39923,416baaa9-dc9f-4396-8d5f-8c081fb06d67,Awaiting Analysis
CVE-2025-39922,CVE-2025-39922 - ixgbe: fix incorrect map used in eee linkmode,2025-10-01T08:15:35.487000Z,2025-10-02T19:12:17.160000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-39922,416baaa9-dc9f-4396-8d5f-8c081fb06d67,Awaiting Analysis
CVE-2025-39921,CVE-2025-39921 - spi: microchip-core-qspi: stop checking viability of op->max_freq in supports_op callback,2025-10-01T08:15:35.370000Z,2025-10-02T19:12:17.160000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-39921,416baaa9-dc9f-4396-8d5f-8c081fb06d67,Awaiting Analysis
CVE-2025-39920,CVE-2025-39920 - pcmcia: Add error handling for add_interval() in do_validate_mem(),2025-10-01T08:15:35.237000Z,2025-10-02T19:12:17.160000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-39920,416baaa9-dc9f-4396-8d5f-8c081fb06d67,Awaiting Analysis
CVE-2025-39919,CVE-2025-39919 - wifi: mt76: mt7996: add missing check for rx wcid entries,2025-10-01T08:15:35.120000Z,2025-10-02T19:12:17.160000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-39919,416baaa9-dc9f-4396-8d5f-8c081fb06d67,Awaiting Analysis
CVE-2025-39918,CVE-2025-39918 - wifi: mt76: fix linked list corruption,2025-10-01T08:15:35.007000Z,2025-10-02T19:12:17.160000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-39918,416baaa9-dc9f-4396-8d5f-8c081fb06d67,Awaiting Analysis
CVE-2025-39917,CVE-2025-39917 - bpf: Fix out-of-bounds dynptr write in bpf_crypto_crypt,2025-10-01T08:15:34.887000Z,2025-10-02T19:12:17.160000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-39917,416baaa9-dc9f-4396-8d5f-8c081fb06d67,Awaiting Analysis
CVE-2025-39916,CVE-2025-39916 - mm/damon/reclaim: avoid divide-by-zero in damon_reclaim_apply_parameters(),2025-10-01T08:15:34.763000Z,2025-10-02T19:12:17.160000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-39916,416baaa9-dc9f-4396-8d5f-8c081fb06d67,Awaiting Analysis
CVE-2025-39915,CVE-2025-39915 - net: phy: transfer phy_config_inband() locking responsibility to phylink,2025-10-01T08:15:34.647000Z,2025-10-02T19:12:17.160000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-39915,416baaa9-dc9f-4396-8d5f-8c081fb06d67,Awaiting Analysis
CVE-2025-39914,CVE-2025-39914 - tracing: Silence warning when chunk allocation fails in trace_pid_write,2025-10-01T08:15:34.520000Z,2025-10-02T19:12:17.160000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-39914,416baaa9-dc9f-4396-8d5f-8c081fb06d67,Awaiting Analysis
CVE-2025-39913,CVE-2025-39913 - tcp_bpf: Call sk_msg_free() when tcp_bpf_send_verdict() fails to allocate psock->cork.,2025-10-01T08:15:34.390000Z,2025-10-02T19:12:17.160000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-39913,416baaa9-dc9f-4396-8d5f-8c081fb06d67,Awaiting Analysis
CVE-2025-39912,CVE-2025-39912 - nfs/localio: restore creds before releasing pageio data,2025-10-01T08:15:34.270000Z,2025-10-02T19:12:17.160000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-39912,416baaa9-dc9f-4396-8d5f-8c081fb06d67,Awaiting Analysis
CVE-2025-39911,CVE-2025-39911 - i40e: fix IRQ freeing in i40e_vsi_request_irq_msix error path,2025-10-01T08:15:34.140000Z,2025-10-02T19:12:17.160000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-39911,416baaa9-dc9f-4396-8d5f-8c081fb06d67,Awaiting Analysis
CVE-2025-39910,"CVE-2025-39910 - mm/vmalloc, mm/kasan: respect gfp mask in kasan_populate_vmalloc()",2025-10-01T08:15:33.993000Z,2025-10-02T19:12:17.160000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-39910,416baaa9-dc9f-4396-8d5f-8c081fb06d67,Awaiting Analysis
CVE-2025-39909,CVE-2025-39909 - mm/damon/lru_sort: avoid divide-by-zero in damon_lru_sort_apply_parameters(),2025-10-01T08:15:33.850000Z,2025-10-02T19:12:17.160000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-39909,416baaa9-dc9f-4396-8d5f-8c081fb06d67,Awaiting Analysis
CVE-2025-39908,CVE-2025-39908 - net: dev_ioctl: take ops lock in hwtstamp lower paths,2025-10-01T08:15:33.727000Z,2025-10-02T19:12:17.160000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-39908,416baaa9-dc9f-4396-8d5f-8c081fb06d67,Awaiting Analysis
