id,title,published,last_modified,cvss_score,severity,cvss_version,url,source_identifier,status
CVE-2025-25268,CVE-2025-25268 - Unauthenticated Configuration Access via Exposed API Endpoint,2025-07-08T07:15:24.693000Z,2025-07-11T14:37:03.430000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-25268,info@cert.vde.com,Analyzed
CVE-2025-24006,CVE-2025-24006 - Privilege Escalation via Insecure SSH Permissions,2025-07-08T07:15:24.493000Z,2025-07-11T14:36:03.460000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-24006,info@cert.vde.com,Analyzed
CVE-2025-24005,CVE-2025-24005 - Local Privilege Escalation via Vulnerable SSH Script,2025-07-08T07:15:24.303000Z,2025-07-11T14:36:07.343000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-24005,info@cert.vde.com,Analyzed
CVE-2025-24004,CVE-2025-24004 - USB-C Buffer Overflow via Display Interface in EV Charging Stations,2025-07-08T07:15:24.127000Z,2025-07-11T14:36:09.917000Z,5.2,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-24004,info@cert.vde.com,Analyzed
CVE-2025-24003,CVE-2025-24003 - MQTT OOB Write Vulnerability in EichrechtAgents of German EV Charging Stations,2025-07-08T07:15:23.943000Z,2025-07-11T14:36:12.323000Z,8.2,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-24003,info@cert.vde.com,Analyzed
CVE-2025-24002,CVE-2025-24002 - MQTT DoS Vulnerability in German EV Charging Stations,2025-07-08T07:15:23.473000Z,2025-07-11T14:36:14.843000Z,5.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-24002,info@cert.vde.com,Analyzed
CVE-2025-7327,CVE-2025-7327 - Widget for Google Reviews <= 1.0.15 - Authenticated (Subscriber+) Directory Traversal to Local File Inclusion,2025-07-08T06:15:24.730000Z,2025-07-09T13:50:56.863000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-7327,security@wordfence.com,Analyzed
CVE-2025-7165,CVE-2025-7165 - PHPGurukul/Campcodes Cyber Cafe Management System forgot-password.php sql injection,2025-07-08T06:15:24.513000Z,2025-07-08T19:19:10.427000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-7165,cna@vuldb.com,Analyzed
CVE-2025-7164,CVE-2025-7164 - PHPGurukul/Campcodes Cyber Cafe Management System index.php sql injection,2025-07-08T06:15:23.040000Z,2025-07-08T19:19:05.190000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-7164,cna@vuldb.com,Analyzed
CVE-2025-7163,CVE-2025-7163 - PHPGurukul Zoo Management System add-animals.php sql injection,2025-07-08T05:15:31.040000Z,2025-07-09T13:51:12.683000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-7163,cna@vuldb.com,Analyzed
