id,title,published,last_modified,cvss_score,severity,cvss_version,url,source_identifier,status
CVE-2025-58848,CVE-2025-58848 - WordPress WP likes Plugin <= 3.1.1 - Cross Site Request Forgery (CSRF) Vulnerability,2025-09-05T14:15:58.873000Z,2025-09-05T17:47:10.303000Z,7.1,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-58848,audit@patchstack.com,Awaiting Analysis
CVE-2025-58847,CVE-2025-58847 - WordPress WN Flipbox Pro Plugin <= 2.1 - Cross Site Request Forgery (CSRF) Vulnerability,2025-09-05T14:15:58.690000Z,2025-09-05T17:47:10.303000Z,7.1,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-58847,audit@patchstack.com,Awaiting Analysis
CVE-2025-58846,"CVE-2025-58846 - WordPress WordPress Buffer – HYPESocial. Social Media Auto Post, Social Media Auto Publish and Schedule Plugin <= 2020.1.0 - Cross Site Request Forgery (CSRF) Vulnerability",2025-09-05T14:15:58.507000Z,2025-09-05T17:47:10.303000Z,7.1,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-58846,audit@patchstack.com,Awaiting Analysis
CVE-2025-58845,CVE-2025-58845 - WordPress Bulk Watermark Plugin <= 1.6.10 - Cross Site Request Forgery (CSRF) Vulnerability,2025-09-05T14:15:58.330000Z,2025-09-05T17:47:10.303000Z,7.1,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-58845,audit@patchstack.com,Awaiting Analysis
CVE-2025-58844,CVE-2025-58844 - WordPress Database to Excel Plugin <= 1.0 - Cross Site Request Forgery (CSRF) Vulnerability,2025-09-05T14:15:58.150000Z,2025-09-05T17:47:10.303000Z,7.1,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-58844,audit@patchstack.com,Awaiting Analysis
CVE-2025-58843,CVE-2025-58843 - WordPress Auto Last Youtube Video Plugin <= 1.0.7 - Cross Site Request Forgery (CSRF) Vulnerability,2025-09-05T14:15:57.963000Z,2025-09-05T17:47:10.303000Z,7.1,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-58843,audit@patchstack.com,Awaiting Analysis
CVE-2025-58842,CVE-2025-58842 - WordPress Donation Forms WP by Givecloud Plugin <= 1.0.9 - Cross Site Scripting (XSS) Vulnerability,2025-09-05T14:15:57.760000Z,2025-09-05T17:47:10.303000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-58842,audit@patchstack.com,Awaiting Analysis
CVE-2025-58841,CVE-2025-58841 - WordPress Media Author Plugin <= 1.0.4 - Broken Access Control Vulnerability,2025-09-05T14:15:57.547000Z,2025-09-05T17:47:10.303000Z,5.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-58841,audit@patchstack.com,Awaiting Analysis
CVE-2025-58840,CVE-2025-58840 - WordPress Custom Team Manager Plugin <= 2.4.2 - Cross Site Scripting (XSS) Vulnerability,2025-09-05T14:15:57.360000Z,2025-09-05T17:47:10.303000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-58840,audit@patchstack.com,Awaiting Analysis
CVE-2025-58839,CVE-2025-58839 - WordPress eDS Responsive Menu Plugin <= 1.2 - PHP Object Injection Vulnerability,2025-09-05T14:15:57.170000Z,2025-09-05T17:47:10.303000Z,7.2,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-58839,audit@patchstack.com,Awaiting Analysis
CVE-2025-58838,CVE-2025-58838 - WordPress Smooth Accordion Plugin <= 2.1 - Cross Site Scripting (XSS) Vulnerability,2025-09-05T14:15:56.987000Z,2025-09-05T17:47:10.303000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-58838,audit@patchstack.com,Awaiting Analysis
CVE-2025-58837,CVE-2025-58837 - WordPress SS Font Awesome Icon Plugin <= 4.1.3 - Cross Site Scripting (XSS) Vulnerability,2025-09-05T14:15:56.793000Z,2025-09-05T17:47:10.303000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-58837,audit@patchstack.com,Awaiting Analysis
