id,title,published,last_modified,cvss_score,severity,cvss_version,url,source_identifier,status
CVE-2025-38561,CVE-2025-38561 - ksmbd: fix Preauh_HashValue race condition,2025-08-19T17:15:32.503000Z,2025-08-20T14:40:17.713000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-38561,416baaa9-dc9f-4396-8d5f-8c081fb06d67,Awaiting Analysis
CVE-2025-38560,CVE-2025-38560 - x86/sev: Evict cache lines during SNP memory validation,2025-08-19T17:15:32.370000Z,2025-08-20T14:40:17.713000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-38560,416baaa9-dc9f-4396-8d5f-8c081fb06d67,Awaiting Analysis
CVE-2025-38559,CVE-2025-38559 - platform/x86/intel/pmt: fix a crashlog NULL pointer access,2025-08-19T17:15:32.233000Z,2025-08-20T14:40:17.713000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-38559,416baaa9-dc9f-4396-8d5f-8c081fb06d67,Awaiting Analysis
CVE-2025-38558,CVE-2025-38558 - usb: gadget: uvc: Initialize frame-based format color matching descriptor,2025-08-19T17:15:32.100000Z,2025-08-20T14:40:17.713000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-38558,416baaa9-dc9f-4396-8d5f-8c081fb06d67,Awaiting Analysis
CVE-2025-38557,CVE-2025-38557 - HID: apple: validate feature-report field count to prevent NULL pointer dereference,2025-08-19T17:15:31.960000Z,2025-08-20T14:40:17.713000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-38557,416baaa9-dc9f-4396-8d5f-8c081fb06d67,Awaiting Analysis
CVE-2025-38556,CVE-2025-38556 - HID: core: Harden s32ton() against conversion to 0 bits,2025-08-19T17:15:31.817000Z,2025-09-09T17:15:45.080000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-38556,416baaa9-dc9f-4396-8d5f-8c081fb06d67,Awaiting Analysis
CVE-2025-38555,CVE-2025-38555 - usb: gadget : fix use-after-free in composite_dev_cleanup(),2025-08-19T17:15:31.667000Z,2025-08-28T15:15:53.063000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-38555,416baaa9-dc9f-4396-8d5f-8c081fb06d67,Awaiting Analysis
CVE-2025-38554,CVE-2025-38554 - mm: fix a UAF when vma->mm is freed after vma->vm_refcnt got dropped,2025-08-19T17:15:31.510000Z,2025-08-20T14:40:17.713000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-38554,416baaa9-dc9f-4396-8d5f-8c081fb06d67,Awaiting Analysis
CVE-2025-9146,CVE-2025-9146 - Linksys E5600 Firmware checkFw.sh verify_gemtek_header risky encryption,2025-08-19T16:15:29.700000Z,2025-09-12T14:36:35.350000Z,8.1,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-9146,cna@vuldb.com,Analyzed
CVE-2025-9145,CVE-2025-9145 - Scada-LTS SVG File view_edit.shtm cross site scripting,2025-08-19T16:15:29.470000Z,2025-09-11T13:54:47.647000Z,5.4,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-9145,cna@vuldb.com,Analyzed
CVE-2025-8782,CVE-2025-8782 - Apache Apache HTTP Server Remote Code Execution,2025-08-19T16:15:29.213000Z,2025-08-19T16:15:29.213000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-8782,security@wordfence.com,Rejected
CVE-2025-51540,CVE-2025-51540 - EzGED3 Password Hashing Weakness (Insecure Hashing Scheme),2025-08-19T16:15:28.720000Z,2025-08-20T14:40:17.713000Z,5.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-51540,cve@mitre.org,Awaiting Analysis
CVE-2025-51539,CVE-2025-51539 - EzGED3 PHP File Read Vulnerability,2025-08-19T16:15:28.560000Z,2025-10-07T21:06:21.957000Z,5.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-51539,cve@mitre.org,Analyzed
CVE-2025-50938,CVE-2025-50938 - Hustoj XSS,2025-08-19T16:15:28.193000Z,2025-10-07T21:04:30.540000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-50938,cve@mitre.org,Analyzed
CVE-2025-50434,CVE-2025-50434 - Appian Enterprise Business Process Management Remote Code Execution,2025-08-19T16:15:28.043000Z,2025-09-09T18:15:33.180000Z,5.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-50434,cve@mitre.org,Awaiting Analysis
