id,title,published,last_modified,cvss_score,severity,cvss_version,url,source_identifier,status
CVE-2025-8152,"CVE-2025-8152 - WP CTA – Call To Action Plugin, Sticky CTA, Sticky Buttons <= 1.7.0 - Missing Authorization to Unauthenticated Sticky Status Update",2025-08-02T08:15:26.840000Z,2025-08-04T15:06:15.833000Z,5.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-8152,security@wordfence.com,Awaiting Analysis
CVE-2025-6754,CVE-2025-6754 - SEO Metrics <= 1.0.5 - Missing Authorization to Authenticated (Subscriber+) Privilege Escalation,2025-08-02T08:15:26.653000Z,2025-08-04T15:06:15.833000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-6754,security@wordfence.com,Awaiting Analysis
CVE-2025-6626,"CVE-2025-6626 - ShortPixel Adaptive Images – WebP, AVIF, CDN, Image Optimization <= 3.10.4 - Authenticated (Administrator+) Stored Cross-Site Scripting via API URL",2025-08-02T08:15:26.457000Z,2025-08-04T15:06:15.833000Z,4.4,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-6626,security@wordfence.com,Awaiting Analysis
CVE-2025-4588,CVE-2025-4588 - 360 Photo Spheres <= 1.3 - Authenticated (Contributor+) Stored Cross-Site Scripting,2025-08-02T08:15:25.020000Z,2025-08-04T15:06:15.833000Z,6.4,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-4588,security@wordfence.com,Awaiting Analysis
CVE-2025-8146,CVE-2025-8146 - Qi Addons for Elementor <= 1.9.2 - Authenticated (Contributor+) Stored Cross-Site Scripting via TypeOut Text Widget,2025-08-02T05:15:23.210000Z,2025-08-04T15:06:15.833000Z,6.4,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-8146,security@wordfence.com,Awaiting Analysis
CVE-2025-7694,CVE-2025-7694 - Woffice Core <= 5.4.26 - Authenticated (Contributor+) Arbitrary File Deletion,2025-08-02T04:15:37.300000Z,2025-08-12T17:49:17.087000Z,7.5,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-7694,security@wordfence.com,Analyzed
CVE-2025-6078,CVE-2025-6078 - CVE-2025-6078,2025-08-02T03:15:24.440000Z,2025-09-25T04:16:24.793000Z,5.4,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-6078,cret@cert.org,Awaiting Analysis
CVE-2025-6077,CVE-2025-6077 - CVE-2025-6077,2025-08-02T03:15:24.310000Z,2025-09-25T04:16:24.483000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-6077,cret@cert.org,Awaiting Analysis
CVE-2025-6076,CVE-2025-6076 - CVE-2025-6076,2025-08-02T03:15:23.140000Z,2025-09-25T04:16:24.140000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-6076,cret@cert.org,Awaiting Analysis
CVE-2025-54796,"CVE-2025-54796 - Copyparty is vulnerable to Regex Denial of Service (ReDoS) attacks through ""Recent Uploads"" page",2025-08-02T00:15:26.550000Z,2025-09-12T16:13:54.597000Z,7.5,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-54796,security-advisories@github.com,Analyzed
CVE-2025-54790,CVE-2025-54790 - Files: Potential for SQL Injection through File Browse and List Operations,2025-08-02T00:15:26.360000Z,2025-09-12T16:32:36.493000Z,9.2,CRITICAL,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-54790,security-advisories@github.com,Analyzed
CVE-2025-54789,CVE-2025-54789 - Files is Vulnerable to Reflected Self-XSS through its File Move Functionality,2025-08-02T00:15:26.160000Z,2025-09-12T16:43:15.613000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-54789,security-advisories@github.com,Analyzed
CVE-2025-54782,CVE-2025-54782 - @nestjs/devtools-integration's CSRF to Sandbox Escape Allows for RCE against JS Developers,2025-08-02T00:15:25.953000Z,2025-10-09T17:31:16.827000Z,9.4,CRITICAL,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-54782,security-advisories@github.com,Analyzed
CVE-2025-54781,CVE-2025-54781 - Himmelblau leaks an Intune service access token in its logs,2025-08-02T00:15:25.740000Z,2025-08-04T15:06:15.833000Z,2.8,LOW,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-54781,security-advisories@github.com,Awaiting Analysis
CVE-2025-54386,"CVE-2025-54386 - Traefik's Client Plugin is Vulnerable to Path Traversal, Arbitrary File Overwrites and Remote Code Execution",2025-08-02T00:15:25.500000Z,2025-08-04T15:06:15.833000Z,7.3,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-54386,security-advisories@github.com,Awaiting Analysis
CVE-2025-54136,CVE-2025-54136 - Cursor's Modification of MCP Server Definitions Bypasses Manual Re-approvals,2025-08-02T00:15:25.290000Z,2025-08-25T01:41:36.580000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-54136,security-advisories@github.com,Analyzed
CVE-2025-54133,CVE-2025-54133 - Cursor's MCP Install Deeplink Does Not Show Arguments in its User-Dialog,2025-08-02T00:15:25.050000Z,2025-08-25T01:46:04.600000Z,9.6,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-54133,security-advisories@github.com,Analyzed
CVE-2025-54792,"CVE-2025-54792 - LocalSend is Vulnerable to Man-in-the-Middle Attacks, Leading to File Interception",2025-08-01T23:15:25.143000Z,2025-09-03T14:12:26.090000Z,9.3,CRITICAL,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-54792,security-advisories@github.com,Analyzed
CVE-2025-54424,CVE-2025-54424 - 1Panel Agent Bypasses Certificate Verification Leading to Arbitrary Command Execution,2025-08-01T23:15:24.947000Z,2025-08-26T16:53:37.203000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-54424,security-advisories@github.com,Analyzed
CVE-2025-54132,CVE-2025-54132 - Cursor's Mermaid Diagram Tool is Vulnerable to an Arbitrary Image Fetch,2025-08-01T23:15:24.753000Z,2025-08-25T01:48:43.120000Z,7.5,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-54132,security-advisories@github.com,Analyzed
CVE-2025-54131,CVE-2025-54131 - Cursor bypasses its allow list to execute arbitrary commands,2025-08-01T23:15:24.537000Z,2025-08-25T01:53:54.980000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-54131,security-advisories@github.com,Analyzed
CVE-2024-13978,CVE-2024-13978 - LibTIFF fax2ps tiff2pdf.c t2p_read_tiff_init null pointer dereference,2025-08-01T22:15:25.320000Z,2025-09-11T16:57:03.380000Z,2.5,LOW,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2024-13978,cna@vuldb.com,Analyzed
CVE-2013-10063,CVE-2013-10063 - Netgear SPH200D <= 1.0.4.80 Path Traversal via HTTP GET,2025-08-01T21:15:28.677000Z,2025-08-06T15:15:31.060000Z,6.9,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2013-10063,disclosure@vulncheck.com,Awaiting Analysis
CVE-2013-10062,CVE-2013-10062 - Linksys Routers apply.cgi Path Traversal,2025-08-01T21:15:28.510000Z,2025-08-06T14:15:36.067000Z,6.9,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2013-10062,disclosure@vulncheck.com,Awaiting Analysis
CVE-2013-10061,CVE-2013-10061 - Netgear Routers setup.cgi RCE,2025-08-01T21:15:28.350000Z,2025-09-23T23:30:15.463000Z,8.6,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2013-10061,disclosure@vulncheck.com,Analyzed
CVE-2013-10060,CVE-2013-10060 - Netgear Routers pppoe.cgi RCE,2025-08-01T21:15:28.163000Z,2025-09-23T17:07:29.847000Z,9.4,CRITICAL,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2013-10060,disclosure@vulncheck.com,Analyzed
CVE-2013-10059,CVE-2013-10059 - D-Link Routers tools_vct.htm OS Command Injection,2025-08-01T21:15:28Z,2025-09-23T19:10:54.760000Z,8.6,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2013-10059,disclosure@vulncheck.com,Analyzed
CVE-2013-10058,CVE-2013-10058 - Linksys Routers apply.cgi Remote Command Injection,2025-08-01T21:15:27.833000Z,2025-08-06T14:15:35.933000Z,8.6,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2013-10058,disclosure@vulncheck.com,Awaiting Analysis
CVE-2013-10057,CVE-2013-10057 - Synactis PDF In-The-Box ConnectToSynactic Stack-Based Buffer Overflow,2025-08-01T21:15:27.650000Z,2025-08-06T15:15:30.600000Z,7.5,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2013-10057,disclosure@vulncheck.com,Awaiting Analysis
CVE-2013-10055,CVE-2013-10055 - Havalite CMS Arbitary File Upload RCE,2025-08-01T21:15:27.473000Z,2025-08-04T15:15:30.477000Z,9.3,CRITICAL,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2013-10055,disclosure@vulncheck.com,Awaiting Analysis
CVE-2013-10053,CVE-2013-10053 - ZPanel <= 10.0.0.2 htpasswd Module Username Command Execution,2025-08-01T21:15:27.290000Z,2025-08-04T16:15:31.957000Z,8.7,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2013-10053,disclosure@vulncheck.com,Awaiting Analysis
CVE-2013-10051,CVE-2013-10051 - InstantCMS <= 1.6 Remote PHP Code Execution,2025-08-01T21:15:27.100000Z,2025-10-09T16:50:05.700000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2013-10051,disclosure@vulncheck.com,Analyzed
CVE-2013-10050,CVE-2013-10050 - D-Link Devices tools_vct.xgi Unauthenticated RCE,2025-08-01T21:15:26.923000Z,2025-09-23T17:38:12.313000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2013-10050,disclosure@vulncheck.com,Analyzed
CVE-2013-10049,CVE-2013-10049 - Raidsonic NAS Devices Unauthenticated Remote Command Execution,2025-08-01T21:15:26.750000Z,2025-08-06T15:15:30.450000Z,9.3,CRITICAL,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2013-10049,disclosure@vulncheck.com,Awaiting Analysis
