id,title,published,last_modified,cvss_score,severity,cvss_version,url,source_identifier,status
CVE-2025-8184,CVE-2025-8184 - D-Link DIR-513 HTTP POST Request formSetWanL2TPtriggers formSetWanL2TPcallback stack-based overflow,2025-07-26T09:15:27.153000Z,2025-07-31T17:26:31.540000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-8184,cna@vuldb.com,Analyzed
CVE-2025-8182,CVE-2025-8182 - Tenda AC18 Samba smb.conf weak password,2025-07-26T09:15:26.730000Z,2025-08-01T20:05:29.587000Z,7.4,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-8182,cna@vuldb.com,Analyzed
CVE-2025-6991,CVE-2025-6991 - Kallyas <= 4.21.0 - Authenticated (Contributor+) Local File Inclusion,2025-07-26T08:15:26.337000Z,2025-07-29T14:14:55.157000Z,7.5,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-6991,security@wordfence.com,Awaiting Analysis
CVE-2025-6989,CVE-2025-6989 - Kallyas <= 4.21.0 - Authenticated (Contributor+) Arbitrary Folder Deletion,2025-07-26T08:15:26.160000Z,2025-07-29T14:14:55.157000Z,8.1,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-6989,security@wordfence.com,Awaiting Analysis
CVE-2025-5529,CVE-2025-5529 - Educenter <= 1.6.2 - Authenticated (Contributor+) Stored Cross-Site Scripting,2025-07-26T08:15:25.653000Z,2025-07-29T14:14:55.157000Z,6.4,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-5529,security@wordfence.com,Awaiting Analysis
CVE-2025-8181,CVE-2025-8181 - TOTOLINK N600R/X2000R FTP Service vsftpd.conf least privilege violation,2025-07-26T07:15:26.830000Z,2025-10-09T19:40:44.513000Z,8.6,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-8181,cna@vuldb.com,Analyzed
CVE-2025-8180,CVE-2025-8180 - Tenda CH22 deleteUserName formdeleteUserName buffer overflow,2025-07-26T07:15:26.477000Z,2025-08-05T19:21:13.537000Z,9.0,HIGH,CVSS 2.0,https://cvefeed.io/vuln/detail/CVE-2025-8180,cna@vuldb.com,Analyzed
CVE-2025-8097,CVE-2025-8097 - WoodMart - Multipurpose WooCommerce Theme <= 8.2.6 - Improper Input Validation Leading to Unauthenticated Cart Manipulation,2025-07-26T07:15:26.277000Z,2025-07-29T14:14:55.157000Z,5.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-8097,security@wordfence.com,Awaiting Analysis
CVE-2025-7501,CVE-2025-7501 - Wonder Slider Lite & Wonder Slider <= 14.4 - Authenticated (Contributor+) Dom-based Stored Cross-Site Scripting,2025-07-26T07:15:26.093000Z,2025-07-29T14:14:55.157000Z,6.4,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-7501,security@wordfence.com,Awaiting Analysis
CVE-2025-6987,CVE-2025-6987 - Advanced iFrame <= 2025.5 - Authenticated (Contributor+) Stored Cross-Site Scripting,2025-07-26T07:15:25.770000Z,2025-07-29T14:14:55.157000Z,6.4,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-6987,security@wordfence.com,Awaiting Analysis
CVE-2025-8198,CVE-2025-8198 - MinimogWP – The High Converting eCommerce WordPress Theme <= 3.9.0 - Unauthenticated Price Manipulation,2025-07-26T06:15:23.600000Z,2025-07-29T14:14:55.157000Z,7.5,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-8198,security@wordfence.com,Awaiting Analysis
CVE-2025-8179,CVE-2025-8179 - PHPGurukul Local Services Search Engine Management System changeimage.php sql injection,2025-07-26T05:15:26.110000Z,2025-07-30T18:27:38.517000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-8179,cna@vuldb.com,Analyzed
CVE-2025-8178,CVE-2025-8178 - Tenda AC10 RequestsProcessLaid heap-based overflow,2025-07-26T05:15:25.920000Z,2025-08-01T20:02:24.790000Z,9.0,HIGH,CVSS 2.0,https://cvefeed.io/vuln/detail/CVE-2025-8178,cna@vuldb.com,Analyzed
CVE-2025-6895,CVE-2025-6895 - MelaPress Login Security 2.1.0 - 2.1.1 - Authentication Bypass to Privilege Escalation via get_valid_user_based_on_token Function,2025-07-26T05:15:25.673000Z,2025-07-29T14:14:55.157000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-6895,security@wordfence.com,Awaiting Analysis
CVE-2025-8177,CVE-2025-8177 - LibTIFF thumbnail.c setrow buffer overflow,2025-07-26T04:16:10.983000Z,2025-09-11T16:57:45.093000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-8177,cna@vuldb.com,Analyzed
CVE-2025-8176,CVE-2025-8176 - LibTIFF tiffmedian.c get_histogram use after free,2025-07-26T04:16:10.527000Z,2025-09-11T16:58:39.627000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-8176,cna@vuldb.com,Analyzed
CVE-2025-8103,CVE-2025-8103 - WPeMatico RSS Feed Fetcher <= 2.8.7 - Cross-Site Request Forgery to Plugin Deactivation via handle_feedback_submission Function,2025-07-26T04:16:10.310000Z,2025-07-29T14:14:55.157000Z,4.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-8103,security@wordfence.com,Awaiting Analysis
