id,title,published,last_modified,cvss_score,severity,cvss_version,url,source_identifier,status
CVE-2025-34230,CVE-2025-34230 - Vasion Print (formerly PrinterLogic) Blind SSRF via HP log_off_single_sign_on.php,2025-09-29T21:15:36.803000Z,2025-10-09T16:13:49.590000Z,6.9,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-34230,disclosure@vulncheck.com,Analyzed
CVE-2025-34229,CVE-2025-34229 - Vasion Print (formerly PrinterLogic) Blind SSRF via HP installApp.php,2025-09-29T21:15:36.640000Z,2025-10-09T16:13:24.893000Z,6.9,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-34229,disclosure@vulncheck.com,Analyzed
CVE-2025-34228,CVE-2025-34228 - Vasion Print (formerly PrinterLogic) SSRF via Lexmark update.php,2025-09-29T21:15:36.490000Z,2025-10-09T19:17:04.187000Z,8.8,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-34228,disclosure@vulncheck.com,Analyzed
CVE-2025-34225,CVE-2025-34225 - Vasion Print (formerly PrinterLogic) SSRF via console_release Directory,2025-09-29T21:15:36.330000Z,2025-10-09T19:16:47.253000Z,8.8,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-34225,disclosure@vulncheck.com,Analyzed
CVE-2025-34224,CVE-2025-34224 - Vasion Print (formerly PrinterLogic) Unauthenticated Device Modification,2025-09-29T21:15:36.167000Z,2025-10-09T18:23:34.493000Z,10.0,CRITICAL,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-34224,disclosure@vulncheck.com,Analyzed
CVE-2025-34223,CVE-2025-34223 - Vasion Print (formerly PrinterLogic) Insecure Installation Credentials,2025-09-29T21:15:36.030000Z,2025-10-09T18:13:32.420000Z,10.0,CRITICAL,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-34223,disclosure@vulncheck.com,Analyzed
CVE-2025-34222,CVE-2025-34222 - Vasion Print (formerly PrinterLogic) Unauthenticated Admin APIs Used to Modify SSL Certificates,2025-09-29T21:15:35.880000Z,2025-10-09T18:13:17.547000Z,10.0,CRITICAL,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-34222,disclosure@vulncheck.com,Analyzed
CVE-2025-34221,CVE-2025-34221 - Vasion Print (formerly PrinterLogic),2025-09-29T21:15:35.740000Z,2025-10-09T18:11:54.903000Z,10.0,CRITICAL,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-34221,disclosure@vulncheck.com,Analyzed
CVE-2025-34220,CVE-2025-34220 - Vasion Print (formerly PrinterLogic) Unauthenticated API Leaks Group Information,2025-09-29T21:15:35.600000Z,2025-10-09T18:05:10.110000Z,6.9,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-34220,disclosure@vulncheck.com,Analyzed
CVE-2025-34218,CVE-2025-34218 - Vasion Print (formerly PrinterLogic) Exposed Internal Docker Instance,2025-09-29T21:15:35.450000Z,2025-10-09T18:04:33.063000Z,10.0,CRITICAL,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-34218,disclosure@vulncheck.com,Analyzed
CVE-2025-34216,CVE-2025-34216 - Vasion Print (formerly PrinterLogic) RCE and Password Leaks via API,2025-09-29T21:15:35.280000Z,2025-10-09T18:04:23.007000Z,10.0,CRITICAL,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-34216,disclosure@vulncheck.com,Analyzed
CVE-2025-34215,CVE-2025-34215 - Vasion Print (formerly PrinterLogic) Unauthenticated Firmware Update Endpoint RCE,2025-09-29T21:15:35.117000Z,2025-10-02T22:15:37.927000Z,9.4,CRITICAL,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-34215,disclosure@vulncheck.com,Undergoing Analysis
CVE-2025-34212,CVE-2025-34212 - Vasion Print (formerly PrinterLogic) Insecure Build Pipeline,2025-09-29T21:15:34.967000Z,2025-10-09T18:03:58Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-34212,disclosure@vulncheck.com,Analyzed
CVE-2025-34211,CVE-2025-34211 - Vasion Print (formerly PrinterLogic) Hardcoded SSL Certificate and Private Keys,2025-09-29T21:15:34.787000Z,2025-10-03T16:16:31.273000Z,9.3,CRITICAL,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-34211,disclosure@vulncheck.com,Analyzed
CVE-2025-34209,CVE-2025-34209 - Vasion Print (formerly PrinterLogic) Hardcoded GPG Private Key,2025-09-29T21:15:34.447000Z,2025-10-03T16:18:25.587000Z,9.4,CRITICAL,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-34209,disclosure@vulncheck.com,Analyzed
CVE-2025-34207,CVE-2025-34207 - Vasion Print (formerly PrinterLogic) Insecure SSH Client Configuration,2025-09-29T21:15:34.147000Z,2025-10-03T16:23:41.507000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-34207,disclosure@vulncheck.com,Analyzed
CVE-2025-30247,CVE-2025-30247 - Western Digital My Cloud OS Command Injection,2025-09-29T21:15:33.587000Z,2025-10-02T19:12:42.843000Z,9.3,CRITICAL,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-30247,psirt@wdc.com,Awaiting Analysis
CVE-2025-56764,CVE-2025-56764 - Trivision NC-227WF Username Enumeration Vulnerability,2025-09-29T20:15:33.700000Z,2025-10-02T19:12:42.843000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-56764,cve@mitre.org,Awaiting Analysis
CVE-2025-35034,CVE-2025-35034 - Medical Informatics Engineering Enterprise Health reflected cross site scripting via portlet_user_id,2025-09-29T20:15:33.153000Z,2025-10-02T19:12:42.843000Z,5.1,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-35034,9119a7d8-5eab-497f-8521-727c672e3725,Awaiting Analysis
CVE-2025-35033,CVE-2025-35033 - Medical Informatics Engineering Enterprise Health CSV injection,2025-09-29T20:15:32.990000Z,2025-10-02T19:12:42.843000Z,6.3,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-35033,9119a7d8-5eab-497f-8521-727c672e3725,Awaiting Analysis
CVE-2025-35032,CVE-2025-35032 - Medical Informatics Engineering Enterprise Health arbitrary file upload,2025-09-29T20:15:32.810000Z,2025-10-02T19:12:42.843000Z,6.2,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-35032,9119a7d8-5eab-497f-8521-727c672e3725,Awaiting Analysis
CVE-2025-35031,CVE-2025-35031 - Medical Informatics Engineering Enterprise Health includes session token in debug output,2025-09-29T20:15:32.643000Z,2025-10-02T19:12:42.843000Z,4.6,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-35031,9119a7d8-5eab-497f-8521-727c672e3725,Awaiting Analysis
CVE-2025-35030,CVE-2025-35030 - Medical Informatics Engineering Enterprise Health cross site request forgery,2025-09-29T20:15:32.467000Z,2025-10-02T19:12:42.843000Z,8.6,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-35030,9119a7d8-5eab-497f-8521-727c672e3725,Awaiting Analysis
CVE-2025-57879,CVE-2025-57879 - BUG-000171009 - URL manipulation vulnerability in Portal for ArcGIS.,2025-09-29T19:15:37.227000Z,2025-09-29T19:34:10.030000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-57879,psirt@esri.com,Awaiting Analysis
CVE-2025-57878,CVE-2025-57878 - BUG-000174149 - The Portal for ArcGIS has an unvalidated redirect.,2025-09-29T19:15:37.063000Z,2025-09-29T19:34:10.030000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-57878,psirt@esri.com,Awaiting Analysis
CVE-2025-57877,CVE-2025-57877 - Reflected XSS vulnerability in Portal for ArcGIS.,2025-09-29T19:15:36.880000Z,2025-09-29T19:34:10.030000Z,4.8,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-57877,psirt@esri.com,Awaiting Analysis
CVE-2025-57876,CVE-2025-57876 - Stored XSS vulnerability in Portal for ArcGIS,2025-09-29T19:15:36.720000Z,2025-09-29T19:34:10.030000Z,4.8,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-57876,psirt@esri.com,Awaiting Analysis
CVE-2025-57875,CVE-2025-57875 - BUG-000164122 - Reflected XSS vulnerability in Portal for ArcGIS.,2025-09-29T19:15:36.560000Z,2025-09-29T19:34:10.030000Z,4.8,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-57875,psirt@esri.com,Awaiting Analysis
CVE-2025-57874,"CVE-2025-57874 - BUG-000161627 - Reflected XSS vulnerability in Portal for ArcGIS.  (11.3, 11.1, 10.9.1)",2025-09-29T19:15:36.400000Z,2025-09-29T19:34:10.030000Z,4.8,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-57874,psirt@esri.com,Awaiting Analysis
CVE-2025-57873,CVE-2025-57873 - BUG-000175222 - Reflected XSS vulnerability in Portal for ArcGIS.,2025-09-29T19:15:36.260000Z,2025-09-29T19:34:10.030000Z,4.8,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-57873,psirt@esri.com,Awaiting Analysis
CVE-2025-57872,CVE-2025-57872 - BUG-000174150 - Unvalidated redirect in Portal for ArcGIS.,2025-09-29T19:15:36.117000Z,2025-09-29T19:34:10.030000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-57872,psirt@esri.com,Awaiting Analysis
CVE-2025-57871,"CVE-2025-57871 - BUG-000174020 - Reflected XSS vulnerability identified in Portal for ArcGIS. (11.3, 11.1, 10.9.1)",2025-09-29T19:15:35.950000Z,2025-09-29T19:34:10.030000Z,4.8,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-57871,psirt@esri.com,Awaiting Analysis
CVE-2025-57424,CVE-2025-57424 - MyCourts Stored XSS Vulnerability,2025-09-29T19:15:35.613000Z,2025-09-29T19:34:10.030000Z,7.3,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-57424,cve@mitre.org,Awaiting Analysis
CVE-2025-41252,CVE-2025-41252 - Username enumeration vulnerability,2025-09-29T19:15:35.317000Z,2025-09-29T19:34:10.030000Z,7.5,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-41252,security@vmware.com,Awaiting Analysis
CVE-2025-41251,CVE-2025-41251 - Weak password recovery vulnerability,2025-09-29T19:15:35.157000Z,2025-09-29T19:34:10.030000Z,8.1,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-41251,security@vmware.com,Awaiting Analysis
CVE-2025-36099,CVE-2025-36099 - IBM WebSphere Application Server denial of service,2025-09-29T19:15:34.990000Z,2025-10-03T17:54:19.180000Z,4.9,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-36099,psirt@us.ibm.com,Analyzed
