id,title,published,last_modified,cvss_score,severity,cvss_version,url,source_identifier,status
CVE-2025-7538,CVE-2025-7538 - Campcodes Sales and Inventory System product_update.php unrestricted upload,2025-07-13T19:15:23.900000Z,2025-07-16T14:54:37.207000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-7538,cna@vuldb.com,Analyzed
CVE-2025-7537,CVE-2025-7537 - Campcodes Sales and Inventory System product_update.php sql injection,2025-07-13T19:15:23.620000Z,2025-07-16T14:54:45.370000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-7537,cna@vuldb.com,Analyzed
CVE-2025-7536,CVE-2025-7536 - Campcodes Sales and Inventory System receipt_credit.php sql injection,2025-07-13T18:15:23.523000Z,2025-07-16T14:54:55.513000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-7536,cna@vuldb.com,Analyzed
CVE-2025-7535,CVE-2025-7535 - Campcodes Sales and Inventory System reprint_cash.php sql injection,2025-07-13T18:15:22.740000Z,2025-07-16T14:55:11.487000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-7535,cna@vuldb.com,Analyzed
CVE-2025-7534,CVE-2025-7534 - PHPGurukul Student Result Management System GET Parameter notice-details.php sql injection,2025-07-13T17:15:23.813000Z,2025-07-16T14:55:20.360000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-7534,cna@vuldb.com,Analyzed
CVE-2025-7533,CVE-2025-7533 - code-projects Job Diary view-details.php sql injection,2025-07-13T17:15:23.003000Z,2025-07-16T14:55:30.283000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-7533,cna@vuldb.com,Analyzed
CVE-2025-7532,CVE-2025-7532 - Tenda FH1202 webExcptypemanFilter fromwebExcptypemanFilter stack-based overflow,2025-07-13T16:15:21.610000Z,2025-07-16T14:55:40.883000Z,9.0,HIGH,CVSS 2.0,https://cvefeed.io/vuln/detail/CVE-2025-7532,cna@vuldb.com,Analyzed
CVE-2025-7531,CVE-2025-7531 - Tenda FH1202 PPTPUserSetting fromPptpUserSetting stack-based overflow,2025-07-13T16:15:21.413000Z,2025-07-16T14:56:03.977000Z,9.0,HIGH,CVSS 2.0,https://cvefeed.io/vuln/detail/CVE-2025-7531,cna@vuldb.com,Analyzed
CVE-2025-7530,CVE-2025-7530 - Tenda FH1202 PPTPDClient fromPptpUserAdd stack-based overflow,2025-07-13T15:15:22.827000Z,2025-07-16T14:56:16.460000Z,9.0,HIGH,CVSS 2.0,https://cvefeed.io/vuln/detail/CVE-2025-7530,cna@vuldb.com,Analyzed
CVE-2025-7529,CVE-2025-7529 - Tenda FH1202 Natlimit fromNatlimit stack-based overflow,2025-07-13T12:15:23.013000Z,2025-07-16T14:56:59.050000Z,9.0,HIGH,CVSS 2.0,https://cvefeed.io/vuln/detail/CVE-2025-7529,cna@vuldb.com,Analyzed
CVE-2025-7528,CVE-2025-7528 - Tenda FH1202 GstDhcpSetSer fromGstDhcpSetSer stack-based overflow,2025-07-13T12:15:22.453000Z,2025-07-16T14:57:09.563000Z,9.0,HIGH,CVSS 2.0,https://cvefeed.io/vuln/detail/CVE-2025-7528,cna@vuldb.com,Analyzed
