id,title,published,last_modified,cvss_score,severity,cvss_version,url,source_identifier,status
CVE-2025-54923,CVE-2025-54923 - Apache Service Remote Code Execution Vulnerability,2025-08-20T14:15:46.253000Z,2025-08-20T14:39:07.860000Z,8.7,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-54923,cybersecurity@se.com,Awaiting Analysis
CVE-2025-50503,CVE-2025-50503 - Touch Lebanon Mobile App Password Reset Bypass Vulnerability,2025-08-20T14:15:45.667000Z,2025-08-20T14:39:07.860000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-50503,cve@mitre.org,Awaiting Analysis
CVE-2025-32010,CVE-2025-32010 - Tenda AC6 Cloud API Stack-Based Buffer Overflow Vulnerability,2025-08-20T14:15:43.557000Z,2025-08-21T18:22:33.750000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-32010,talos-cna@cisco.com,Analyzed
CVE-2025-31355,CVE-2025-31355 - Tenda AC6 Firmware Signature Validation Code Execution Vulnerability,2025-08-20T14:15:43.343000Z,2025-08-21T18:22:47.147000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-31355,talos-cna@cisco.com,Analyzed
CVE-2025-30256,CVE-2025-30256 - Tenda AC6 HTTP Header Parsing Denial of Service,2025-08-20T14:15:43.067000Z,2025-08-21T18:23:00.950000Z,8.6,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-30256,talos-cna@cisco.com,Analyzed
CVE-2025-27129,CVE-2025-27129 - Tenda AC6 HTTP Authentication Bypass Code Execution Vulnerability,2025-08-20T14:15:42.727000Z,2025-08-21T18:24:05.310000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-27129,talos-cna@cisco.com,Analyzed
CVE-2025-24496,CVE-2025-24496 - Tenda AC6 Information Disclosure,2025-08-20T14:15:42.500000Z,2025-08-21T18:24:44.620000Z,7.5,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-24496,talos-cna@cisco.com,Analyzed
CVE-2025-24322,CVE-2025-24322 - Tenda AC6 Remote Code Execution Vulnerability,2025-08-20T14:15:42.263000Z,2025-08-21T18:24:59.110000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-24322,talos-cna@cisco.com,Analyzed
CVE-2025-8453,CVE-2025-8453 - Apache root-level daemon Privilege Escalation Arbitrary Code Execution,2025-08-20T13:15:29.660000Z,2025-08-20T14:39:07.860000Z,8.4,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-8453,cybersecurity@se.com,Awaiting Analysis
CVE-2025-54175,CVE-2025-54175 - Reflected Cross-Site Scripting in QuickCMS.EXT,2025-08-20T13:15:29.480000Z,2025-09-08T17:08:03.960000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-54175,cvd@cert.pl,Analyzed
CVE-2025-54174,CVE-2025-54174 - Cross-Site Request Forgery in QuickCMS,2025-08-20T13:15:29.310000Z,2025-09-08T17:08:58.577000Z,5.1,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-54174,cvd@cert.pl,Analyzed
