id,title,published,last_modified,cvss_score,severity,cvss_version,url,source_identifier,status
CVE-2025-61582,CVE-2025-61582 - Ts3 Manager: Unauthenticated Denial of Service possible through specially crafted Unicode input,2025-10-01T23:15:30.340000Z,2025-10-02T19:11:46.753000Z,7.5,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-61582,security-advisories@github.com,Awaiting Analysis
CVE-2025-61587,CVE-2025-61587 - Weblate integration with Anubis can lead to Open Redirect via redir parameter,2025-10-01T22:15:31.853000Z,2025-10-07T14:26:18.117000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-61587,security-advisories@github.com,Analyzed
CVE-2025-59951,CVE-2025-59951 - Termix' official Docker image contains an authentication bypass vulnerability,2025-10-01T22:15:31.683000Z,2025-10-06T19:15:35.500000Z,9.2,CRITICAL,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-59951,security-advisories@github.com,Awaiting Analysis
CVE-2025-54811,CVE-2025-54811 - OpenPLC_V3,2025-10-01T22:15:31.473000Z,2025-10-02T19:11:46.753000Z,7.1,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-54811,ics-cert@hq.dhs.gov,Awaiting Analysis
CVE-2025-23355,CVE-2025-23355 - NVIDIA Nsight Graphics DLL Hijacking Vulnerability,2025-10-01T22:15:30.663000Z,2025-10-02T19:11:46.753000Z,6.7,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-23355,psirt@nvidia.com,Awaiting Analysis
CVE-2025-23297,CVE-2025-23297 - NVIDIA FrameviewSDK Local Privilege Escalation Vulnerability,2025-10-01T22:15:30.130000Z,2025-10-02T19:11:46.753000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-23297,psirt@nvidia.com,Awaiting Analysis
CVE-2025-59538,CVE-2025-59538 - Argo CD is Vulnerable to Unauthenticated Remote DoS via malformed Azure DevOps git.push webhook,2025-10-01T21:16:43.800000Z,2025-10-07T14:28:49.880000Z,7.5,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-59538,security-advisories@github.com,Analyzed
CVE-2025-59537,CVE-2025-59537 - argo-cd is vulnerable to unauthenticated DoS attack via malformed Gogs webhook payload,2025-10-01T21:16:43.577000Z,2025-10-07T14:34:45.730000Z,7.5,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-59537,security-advisories@github.com,Analyzed
CVE-2025-59531,CVE-2025-59531 - Unauthenticated argocd-server panic via a malicious Bitbucket-Server webhook payload,2025-10-01T21:16:43.377000Z,2025-10-07T14:39:29.373000Z,7.5,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-59531,security-advisories@github.com,Analyzed
CVE-2025-59337,CVE-2025-59337 - Discourse: Cross-Site Data Exposure via Backup Restore Metacommand Injection in Multisite Deployments,2025-10-01T21:16:43.197000Z,2025-10-02T19:11:46.753000Z,5.5,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-59337,security-advisories@github.com,Awaiting Analysis
CVE-2025-59150,CVE-2025-59150 - Suricata: Keyword tls.subjectaltname can lead to NULL-ptr deref,2025-10-01T21:16:43.003000Z,2025-10-06T15:46:29.663000Z,7.5,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-59150,security-advisories@github.com,Analyzed
CVE-2025-57389,CVE-2025-57389 - Luci OpenWRT Reflected Cross-Site Scripting (XSS),2025-10-01T21:16:42.673000Z,2025-10-02T19:11:46.753000Z,5.4,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-57389,cve@mitre.org,Awaiting Analysis
CVE-2025-61189,CVE-2025-61189 - Jeecgboot Path Traversal Vulnerability,2025-10-01T20:18:39.163000Z,2025-10-07T14:42:52.407000Z,6.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-61189,cve@mitre.org,Analyzed
CVE-2025-61188,CVE-2025-61188 - Jeecgboot Path Traversal Vulnerability,2025-10-01T20:18:38.980000Z,2025-10-07T14:43:33.480000Z,6.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-61188,cve@mitre.org,Analyzed
CVE-2025-59149,CVE-2025-59149 - Suricata: Stack buffer overflow in rule parser when processing long keywords with transforms,2025-10-01T20:18:38.703000Z,2025-10-06T17:01:13.133000Z,6.2,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-59149,security-advisories@github.com,Analyzed
CVE-2025-59148,CVE-2025-59148 - Suricata's improper use of entropy keyword can lead to a NULL-ptr deref,2025-10-01T20:18:38.480000Z,2025-10-06T16:59:50.523000Z,7.5,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-59148,security-advisories@github.com,Analyzed
CVE-2025-59147,CVE-2025-59147 - Suricata is Vulnerable to Detection Bypass via Crafted Multiple SYN Packets,2025-10-01T20:18:38.267000Z,2025-10-06T16:59:06.083000Z,7.5,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-59147,security-advisories@github.com,Analyzed
CVE-2025-58769,CVE-2025-58769 - auth0-PHP: Improper File Type Handling in Bulk User Import,2025-10-01T20:18:38.077000Z,2025-10-02T19:11:46.753000Z,3.3,LOW,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-58769,security-advisories@github.com,Awaiting Analysis
CVE-2025-57444,CVE-2025-57444 - Radware AlteonOS Web UI Management Cross-Site Scripting Vulnerability,2025-10-01T20:18:37.700000Z,2025-10-02T19:11:46.753000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-57444,cve@mitre.org,Awaiting Analysis
CVE-2025-56588,CVE-2025-56588 - Dolibarr ERP & CRM Remote Code Execution Vulnerability,2025-10-01T20:18:36.937000Z,2025-10-02T19:11:46.753000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-56588,cve@mitre.org,Awaiting Analysis
CVE-2025-59682,CVE-2025-59682 - Django Archive Extraction Directory Traversal Vulnerability,2025-10-01T19:15:37.007000Z,2025-10-02T19:11:46.753000Z,3.1,LOW,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-59682,cve@mitre.org,Awaiting Analysis
CVE-2025-59681,CVE-2025-59681 - MySQL/MariaDB Django SQL Injection Vulnerability,2025-10-01T19:15:36.487000Z,2025-10-07T14:50:04.887000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-59681,cve@mitre.org,Analyzed
CVE-2025-58055,CVE-2025-58055 - Discourse AI Suggestions Contain Insecure Direct Object Reference,2025-10-01T19:15:36.317000Z,2025-10-02T19:11:46.753000Z,4.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-58055,security-advisories@github.com,Awaiting Analysis
CVE-2025-58054,CVE-2025-58054 - Discourse is vulnerable to XSS when quoting chat messages,2025-10-01T19:15:36.150000Z,2025-10-02T19:11:46.753000Z,3.5,LOW,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-58054,security-advisories@github.com,Awaiting Analysis
CVE-2025-46205,"CVE-2025-46205 - ""podofo Heap-Use-After-Free Denial of Service""",2025-10-01T19:15:35.883000Z,2025-10-02T19:11:46.753000Z,8.1,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-46205,cve@mitre.org,Awaiting Analysis
CVE-2025-43718,CVE-2025-43718 - Poppler PDF Stack Overflow Vulnerability,2025-10-01T19:15:35.683000Z,2025-10-06T18:15:51.200000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-43718,cve@mitre.org,Awaiting Analysis
CVE-2025-10578,CVE-2025-10578 - HP Support Assistant - Potential Escalation of Privilege,2025-10-01T19:15:34.440000Z,2025-10-02T19:11:46.753000Z,5.8,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-10578,hp-security-alert@hp.com,Awaiting Analysis
CVE-2025-8679,CVE-2025-8679 - ExtremeGuest Essentials Captive Portal Unauthenticated Brute Force,2025-10-01T18:15:46.880000Z,2025-10-02T19:11:46.753000Z,7.6,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-8679,1c053176-eef3-4d6a-ae0b-24728c86587b,Awaiting Analysis
CVE-2025-60991,CVE-2025-60991 - Codazon Magento Themes Reflected Cross-Site Scripting (XSS),2025-10-01T18:15:46.683000Z,2025-10-02T19:11:46.753000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-60991,cve@mitre.org,Awaiting Analysis
CVE-2025-57393,CVE-2025-57393 - Kissflow Work Platform Stored Cross-Site Scripting Vulnerability,2025-10-01T18:15:46.390000Z,2025-10-02T19:11:46.753000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-57393,cve@mitre.org,Awaiting Analysis
CVE-2025-28357,CVE-2025-28357 - Neto CMS CRLF Injection Vulnerability,2025-10-01T18:15:44.977000Z,2025-10-02T19:11:46.753000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-28357,cve@mitre.org,Awaiting Analysis
CVE-2024-57494,CVE-2024-57494 - Neto E-Commerce CMS Cross-Site Scripting Privilege Escalation,2025-10-01T18:15:37.120000Z,2025-10-02T19:11:46.753000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2024-57494,cve@mitre.org,Awaiting Analysis
CVE-2025-61596,CVE-2025-61596 - Apache Kafka Deserialization RCE,2025-10-01T17:15:47.480000Z,2025-10-01T17:15:47.480000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-61596,security-advisories@github.com,Rejected
CVE-2025-34182,CVE-2025-34182 - Deciso OPNsense < 25.7.4 /interfaces_ppps_edit.php ptpid Stored XSS,2025-10-01T17:15:45.343000Z,2025-10-02T19:11:46.753000Z,5.1,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-34182,disclosure@vulncheck.com,Awaiting Analysis
CVE-2025-20371,CVE-2025-20371 - Unauthenticated Blind Server Side Request Forgery (SSRF) in Splunk Enterprise,2025-10-01T17:15:40.450000Z,2025-10-08T20:25:35.023000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-20371,psirt@cisco.com,Analyzed
CVE-2025-20370,CVE-2025-20370 - Denial of Service (DoS) through Multiple LDAP Bind Requests in Splunk Enterprise,2025-10-01T17:15:40.273000Z,2025-10-08T20:24:31.843000Z,4.9,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-20370,psirt@cisco.com,Analyzed
CVE-2025-20369,CVE-2025-20369 - Extensible Markup Language (XML) External Entity Injection (XXE) through Dashboard label field on Splunk Enterprise,2025-10-01T17:15:40.080000Z,2025-10-08T20:24:06.277000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-20369,psirt@cisco.com,Analyzed
CVE-2025-20368,CVE-2025-20368 - Stored Cross-Site Scripting (XSS) through missing field warning messages in Saved Search and Job Inspector on Splunk Enterprise,2025-10-01T17:15:39.893000Z,2025-10-08T20:22:57.043000Z,5.7,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-20368,psirt@cisco.com,Analyzed
CVE-2025-20367,CVE-2025-20367 - Reflected Cross-site Scripting (XSS) in '/app/search/table' endpoint through the 'dataset.command' parameter on Splunk Enterprise,2025-10-01T17:15:39.703000Z,2025-10-08T20:22:49.717000Z,5.7,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-20367,psirt@cisco.com,Analyzed
CVE-2025-20366,CVE-2025-20366 - Improper Access Control in Background Job Submission in Splunk Enterprise,2025-10-01T17:15:39.517000Z,2025-10-08T20:36:04.493000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-20366,psirt@cisco.com,Analyzed
CVE-2025-20361,CVE-2025-20361 - Cisco Unified Communications Manager Stored Cross-Site Scripting Vulnerability,2025-10-01T17:15:39.320000Z,2025-10-02T19:11:46.753000Z,4.8,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-20361,psirt@cisco.com,Awaiting Analysis
