id,title,published,last_modified,cvss_score,severity,cvss_version,url,source_identifier,status
CVE-2025-20270,CVE-2025-20270 - Cisco Evolved Programmable Network Manager Information Disclosure Vulnerability,2025-09-03T18:15:32.900000Z,2025-09-09T18:15:53.293000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-20270,psirt@cisco.com,Analyzed
CVE-2025-9959,CVE-2025-9959 - Sandbox escape in smolagents Local Python execution environment via dunder attributes,2025-09-03T17:15:35.737000Z,2025-09-04T15:35:29.497000Z,7.6,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-9959,reefs@jfrog.com,Awaiting Analysis
CVE-2025-9922,CVE-2025-9922 - Campcodes Sales and Inventory System index.php cross site scripting,2025-09-03T17:15:35.500000Z,2025-09-09T15:43:27.150000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-9922,cna@vuldb.com,Analyzed
CVE-2025-9921,CVE-2025-9921 - code-projects POS Pharmacy System products.php cross site scripting,2025-09-03T17:15:35.240000Z,2025-09-09T15:43:13.497000Z,5.4,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-9921,cna@vuldb.com,Analyzed
CVE-2025-9867,CVE-2025-9867 - Google Chrome Android UI Spoofing Vulnerability,2025-09-03T17:15:35.117000Z,2025-09-04T16:12:58.900000Z,5.4,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-9867,chrome-cve-admin@google.com,Analyzed
CVE-2025-9866,CVE-2025-9866 - Google Chrome Content Security Policy Bypass Vulnerability,2025-09-03T17:15:34.987000Z,2025-09-04T16:12:56.293000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-9866,chrome-cve-admin@google.com,Analyzed
CVE-2025-9865,CVE-2025-9865 - Google Chrome Android Toolbar Domain Spoofing Vulnerability,2025-09-03T17:15:34.853000Z,2025-09-04T16:12:54.513000Z,5.4,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-9865,chrome-cve-admin@google.com,Analyzed
CVE-2025-9864,CVE-2025-9864 - Google Chrome V8 Use-After-Free Vulnerability,2025-09-03T17:15:34.623000Z,2025-09-04T16:12:52.660000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-9864,chrome-cve-admin@google.com,Analyzed
CVE-2025-56761,CVE-2025-56761 - Memos Stored Cross Site Scripting (XSS) Vulnerability,2025-09-03T17:15:34.410000Z,2025-09-09T18:27:28.537000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-56761,cve@mitre.org,Analyzed
CVE-2025-56760,CVE-2025-56760 - Memos Local File Write Vulnerability,2025-09-03T17:15:34.203000Z,2025-09-09T18:30:48.923000Z,5.4,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-56760,cve@mitre.org,Analyzed
CVE-2025-56689,CVE-2025-56689 - Quest One Identity MFA Bypass Remote Authentication Bypass,2025-09-03T17:15:34Z,2025-09-16T16:15:42.230000Z,4.6,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-56689,cve@mitre.org,Modified
CVE-2025-9920,CVE-2025-9920 - Campcodes Recruitment Management System index.php include file inclusion,2025-09-03T16:15:43.857000Z,2025-09-09T15:42:48.693000Z,7.2,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-9920,cna@vuldb.com,Analyzed
CVE-2025-9919,CVE-2025-9919 - 1000projects Beauty Parlour Management System bwdates-reports-details.php sql injection,2025-09-03T16:15:43.323000Z,2025-09-10T18:04:23.810000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-9919,cna@vuldb.com,Analyzed
CVE-2025-56498,CVE-2025-56498 - PLDT WiFi Router PLDT WiFi Router OS Command Injection,2025-09-03T16:15:40.193000Z,2025-09-09T15:58:46.043000Z,5.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-56498,cve@mitre.org,Analyzed
CVE-2025-56435,CVE-2025-56435 - FoxCMS SQL Injection,2025-09-03T16:15:40.047000Z,2025-09-09T15:59:26.683000Z,5.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-56435,cve@mitre.org,Analyzed
CVE-2025-55944,CVE-2025-55944 - Slink XSS,2025-09-03T16:15:39.897000Z,2025-09-09T16:04:57.400000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-55944,cve@mitre.org,Analyzed
CVE-2025-55852,CVE-2025-55852 - Tenda AC8 Buffer Overflow Vulnerability,2025-09-03T16:15:39.747000Z,2025-09-08T14:03:07.520000Z,7.5,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-55852,cve@mitre.org,Analyzed
CVE-2025-48876,CVE-2025-48876 - Apache Struts Remote Code Execution Vulnerability,2025-09-03T16:15:39.637000Z,2025-09-03T16:15:39.637000Z,0.0,NA,,https://cvefeed.io/vuln/detail/CVE-2025-48876,security-advisories@github.com,Rejected
CVE-2025-0280,CVE-2025-0280 - HCL Compass is affected by a security vulnerability,2025-09-03T16:15:35.403000Z,2025-09-04T15:35:29.497000Z,7.5,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-0280,psirt@hcl.com,Awaiting Analysis
