id,title,published,last_modified,cvss_score,severity,cvss_version,url,source_identifier,status
CVE-2025-8007,"CVE-2025-8007 - Rockwell Automation 1756-ENT2R, EN4TR, EN4TRXT Vulnerability",2025-09-09T13:15:32.143000Z,2025-09-17T15:47:58.823000Z,7.1,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-8007,PSIRT@rockwellautomation.com,Analyzed
CVE-2025-7970,CVE-2025-7970 - Rockwell Automation FactoryTalk Activation Manager Lack of Encryption Vulnerability,2025-09-09T13:15:31.963000Z,2025-09-17T15:59:35.430000Z,8.7,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-7970,PSIRT@rockwellautomation.com,Analyzed
CVE-2025-7350,CVE-2025-7350 - Rockwell Automation Stratix® IOS Cross-Site Request Forgery to Code Execution Vulnerability,2025-09-09T13:15:31.297000Z,2025-09-09T16:28:43.660000Z,8.6,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-7350,PSIRT@rockwellautomation.com,Awaiting Analysis
CVE-2025-8277,CVE-2025-8277 - Libssh: memory exhaustion via repeated key exchange in libssh,2025-09-09T12:15:30.677000Z,2025-09-09T16:28:43.660000Z,3.1,LOW,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-8277,secalert@redhat.com,Awaiting Analysis
CVE-2025-48208,CVE-2025-48208 - Apache HertzBeat (incubating): Jmx JNDI injection vulnerability,2025-09-09T10:15:33.287000Z,2025-09-10T15:54:50.180000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-48208,security@apache.org,Analyzed
CVE-2025-24404,CVE-2025-24404 - Apache HertzBeat (incubating): RCE by parse http sitemap xml response,2025-09-09T10:15:33.087000Z,2025-09-10T15:53:00.190000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-24404,security@apache.org,Analyzed
CVE-2025-10095,CVE-2025-10095 - SQL injection in SMPP component of SMSEagle firmware,2025-09-09T10:15:31.637000Z,2025-09-10T07:15:44.107000Z,5.3,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-10095,cvd@cert.pl,Awaiting Analysis
CVE-2025-59019,CVE-2025-59019 - Information Disclosure via CSV Download,2025-09-09T09:15:41.113000Z,2025-09-26T14:09:51.020000Z,5.3,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-59019,f4fb688c-4412-4426-b4b8-421ecf27b14a,Analyzed
CVE-2025-59018,CVE-2025-59018 - Information Disclosure in Workspaces Module,2025-09-09T09:15:40.907000Z,2025-09-26T14:08:37.780000Z,7.1,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-59018,f4fb688c-4412-4426-b4b8-421ecf27b14a,Analyzed
CVE-2025-59017,CVE-2025-59017 - Broken Access Control in Backend AJAX Routes,2025-09-09T09:15:40.673000Z,2025-09-10T13:44:43.430000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-59017,f4fb688c-4412-4426-b4b8-421ecf27b14a,Analyzed
CVE-2025-59016,CVE-2025-59016 - Information Disclosure via File Abstraction Layer,2025-09-09T09:15:40.303000Z,2025-09-10T13:43:46.577000Z,5.3,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-59016,f4fb688c-4412-4426-b4b8-421ecf27b14a,Analyzed
CVE-2025-59015,CVE-2025-59015 - Insufficient Entropy in Password Generation,2025-09-09T09:15:40.057000Z,2025-09-10T13:42:59.310000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-59015,f4fb688c-4412-4426-b4b8-421ecf27b14a,Analyzed
