id,title,published,last_modified,cvss_score,severity,cvss_version,url,source_identifier,status
CVE-2025-41442,CVE-2025-41442 - Advantech iView Cross-site Scripting,2025-07-11T00:15:24.347000Z,2025-07-23T19:20:42.243000Z,5.4,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-41442,ics-cert@hq.dhs.gov,Analyzed
CVE-2025-7419,CVE-2025-7419 - Tenda O3V2 httpd setRateTest fromSpeedTestSet stack-based overflow,2025-07-10T23:15:28.150000Z,2025-07-16T16:40:59.863000Z,9.0,HIGH,CVSS 2.0,https://cvefeed.io/vuln/detail/CVE-2025-7419,cna@vuldb.com,Analyzed
CVE-2025-7418,CVE-2025-7418 - Tenda O3V2 httpd setPing fromPingResultGet stack-based overflow,2025-07-10T23:15:27.967000Z,2025-07-16T16:41:24.270000Z,9.0,HIGH,CVSS 2.0,https://cvefeed.io/vuln/detail/CVE-2025-7418,cna@vuldb.com,Analyzed
CVE-2025-31267,CVE-2025-31267 - Apple App Store Connect Physical Access Authentication Bypass,2025-07-10T23:15:27.800000Z,2025-07-29T18:08:30.433000Z,4.6,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-31267,product-security@apple.com,Analyzed
CVE-2025-1727,CVE-2025-1727 - End-of-Train and Head-of-Train Remote Linking Protocol Weak Authentication,2025-07-10T23:15:27.600000Z,2025-07-15T13:14:49.980000Z,8.1,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-1727,ics-cert@hq.dhs.gov,Awaiting Analysis
CVE-2025-7417,CVE-2025-7417 - Tenda O3V2 httpd setPingInfo fromNetToolGet stack-based overflow,2025-07-10T22:15:25.057000Z,2025-07-16T16:41:42.263000Z,9.0,HIGH,CVSS 2.0,https://cvefeed.io/vuln/detail/CVE-2025-7417,cna@vuldb.com,Analyzed
CVE-2025-7416,CVE-2025-7416 - Tenda O3V2 httpd setSysTimeInfo fromSysToolTime stack-based overflow,2025-07-10T22:15:24.870000Z,2025-07-16T15:00:23.473000Z,9.0,HIGH,CVSS 2.0,https://cvefeed.io/vuln/detail/CVE-2025-7416,cna@vuldb.com,Analyzed
CVE-2025-6392,CVE-2025-6392 - Daily Data Dump Collector logs database password in cleartext when running docker exec commands (CVE-2025-6392),2025-07-10T22:15:24.733000Z,2025-08-27T17:55:17.067000Z,6.7,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-6392,sirt@brocade.com,Analyzed
CVE-2025-53637,CVE-2025-53637 - Meshtastic allows Command Injection in GitHub Action,2025-07-10T22:15:24.580000Z,2025-08-22T16:02:16.093000Z,8.0,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-53637,security-advisories@github.com,Analyzed
CVE-2025-24798,CVE-2025-24798 - Meshtastic crashes via an unimplemented routing module reply,2025-07-10T22:15:24.387000Z,2025-08-22T16:02:31.793000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-24798,security-advisories@github.com,Analyzed
CVE-2025-7415,CVE-2025-7415 - Tenda O3V2 httpd getTraceroute fromTraceroutGet command injection,2025-07-10T21:15:30.443000Z,2025-07-16T15:00:33.120000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-7415,cna@vuldb.com,Analyzed
CVE-2025-7414,CVE-2025-7414 - Tenda O3V2 httpd setPingInfo fromNetToolGet os command injection,2025-07-10T21:15:30.253000Z,2025-07-16T15:00:51.303000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-7414,cna@vuldb.com,Analyzed
CVE-2025-6390,CVE-2025-6390 - Cleartext storage of sensitive information in Brocade SANnav server audit logs.,2025-07-10T21:15:29.530000Z,2025-08-27T17:56:40.230000Z,5.1,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-6390,sirt@brocade.com,Analyzed
CVE-2025-4662,CVE-2025-4662 - Plaintext security passwords are logged in the audit logs while executing openssl cmd,2025-07-10T21:15:28.910000Z,2025-08-27T17:57:10.343000Z,5.1,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-4662,sirt@brocade.com,Analyzed
CVE-2025-3947,CVE-2025-3947 - Integer underflow during processing of short network packets in CDA FTEB responder,2025-07-10T21:15:28.547000Z,2025-07-15T13:14:49.980000Z,8.2,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-3947,psirt@honeywell.com,Awaiting Analysis
CVE-2025-3946,CVE-2025-3946 - Incorrect response generation during FTEB protocol processing,2025-07-10T21:15:28.390000Z,2025-07-15T13:14:49.980000Z,8.2,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-3946,psirt@honeywell.com,Awaiting Analysis
CVE-2025-2523,CVE-2025-2523 - Lack of buffer clearing before reuse may result in incorrect system behavior.,2025-07-10T21:15:27.520000Z,2025-07-15T13:14:49.980000Z,9.4,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-2523,psirt@honeywell.com,Awaiting Analysis
CVE-2025-2522,CVE-2025-2522 - Lack of buffer clearing before reuse may result in incorrect system behavior.,2025-07-10T21:15:27.363000Z,2025-07-15T13:14:49.980000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-2522,psirt@honeywell.com,Awaiting Analysis
