id,title,published,last_modified,cvss_score,severity,cvss_version,url,source_identifier,status
CVE-2025-11112,CVE-2025-11112 - PHPGurukul Employee Record Management System myprofile.php cross site scripting,2025-09-28T17:15:33.227000Z,2025-10-02T19:38:24.347000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-11112,cna@vuldb.com,Analyzed
CVE-2025-11111,CVE-2025-11111 - Campcodes Advanced Online Voting Management System candidates_edit.php sql injection,2025-09-28T17:15:32.930000Z,2025-10-02T18:40:43.203000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-11111,cna@vuldb.com,Analyzed
CVE-2025-11110,CVE-2025-11110 - Campcodes Online Learning Management System school_year.php sql injection,2025-09-28T16:15:34.430000Z,2025-10-02T18:40:55.767000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-11110,cna@vuldb.com,Analyzed
CVE-2025-11109,CVE-2025-11109 - Campcodes Computer Sales and Inventory System us_edit.php sql injection,2025-09-28T16:15:33.507000Z,2025-10-02T18:41:04.837000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-11109,cna@vuldb.com,Analyzed
CVE-2025-11108,CVE-2025-11108 - code-projects Simple Scheduling System addroom.php sql injection,2025-09-28T15:15:35.147000Z,2025-10-03T13:37:36.540000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-11108,cna@vuldb.com,Analyzed
CVE-2025-11107,CVE-2025-11107 - code-projects Simple Scheduling System addcourse.php sql injection,2025-09-28T15:15:34.897000Z,2025-10-03T13:36:49.677000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-11107,cna@vuldb.com,Analyzed
CVE-2025-11106,CVE-2025-11106 - code-projects Simple Scheduling System addfaculty.php sql injection,2025-09-28T14:15:35.010000Z,2025-10-03T13:37:48.600000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-11106,cna@vuldb.com,Analyzed
CVE-2025-11105,CVE-2025-11105 - code-projects Simple Scheduling System addsubject.php sql injection,2025-09-28T13:15:35.767000Z,2025-10-03T13:37:07.853000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-11105,cna@vuldb.com,Analyzed
CVE-2025-11104,CVE-2025-11104 - CodeAstro Electricity Billing System bill.php sql injection,2025-09-28T13:15:34.843000Z,2025-10-03T14:50:58.427000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-11104,cna@vuldb.com,Analyzed
CVE-2025-11103,CVE-2025-11103 - Projectworlds Online Tours and Travels change-image.php unrestricted upload,2025-09-28T11:15:31.940000Z,2025-10-03T14:50:23.457000Z,7.2,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-11103,cna@vuldb.com,Analyzed
CVE-2025-11102,CVE-2025-11102 - Campcodes Online Learning Management System edit_content.php sql injection,2025-09-28T08:15:33.940000Z,2025-10-03T14:49:54.450000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-11102,cna@vuldb.com,Analyzed
CVE-2025-11101,CVE-2025-11101 - itsourcecode Open Source Job Portal index.php sql injection,2025-09-28T07:15:32.230000Z,2025-10-03T14:46:33.773000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-11101,cna@vuldb.com,Analyzed
CVE-2025-11100,CVE-2025-11100 - D-Link DIR-823X set_wifi_blacklists uci_set command injection,2025-09-28T07:15:30.960000Z,2025-10-02T18:57:37.743000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-11100,cna@vuldb.com,Analyzed
CVE-2025-11099,CVE-2025-11099 - D-Link DIR-823X delete_prohibiting uci_del command injection,2025-09-28T06:15:36.480000Z,2025-10-02T18:57:46.010000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-11099,cna@vuldb.com,Analyzed
CVE-2025-11098,CVE-2025-11098 - D-Link DIR-823X set_wifi_blacklists command injection,2025-09-28T06:15:36.090000Z,2025-10-02T18:57:53.997000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-11098,cna@vuldb.com,Analyzed
CVE-2025-11097,CVE-2025-11097 - D-Link DIR-823X set_device_name command injection,2025-09-28T05:15:31.593000Z,2025-10-02T18:58:00.877000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-11097,cna@vuldb.com,Analyzed
CVE-2025-11096,CVE-2025-11096 - D-Link DIR-823X diag_traceroute command injection,2025-09-28T05:15:30.507000Z,2025-10-02T19:02:45.510000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-11096,cna@vuldb.com,Analyzed
CVE-2025-11095,CVE-2025-11095 - D-Link DIR-823X delete_offline_device command injection,2025-09-28T04:15:42.967000Z,2025-10-02T19:06:34.767000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-11095,cna@vuldb.com,Analyzed
CVE-2025-11094,CVE-2025-11094 - code-projects E-Commerce Website admin_product_details.php sql injection,2025-09-28T04:15:38.337000Z,2025-10-03T14:46:08.813000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-11094,cna@vuldb.com,Analyzed
CVE-2025-11092,CVE-2025-11092 - D-Link DIR-823X set_switch_settings sub_412E7C command injection,2025-09-28T03:15:30.470000Z,2025-10-02T19:06:44.720000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-11092,cna@vuldb.com,Analyzed
