id,title,published,last_modified,cvss_score,severity,cvss_version,url,source_identifier,status
CVE-2025-21465,CVE-2025-21465 - Out-of-bounds Read in Core,2025-08-06T08:15:27.840000Z,2025-08-06T20:23:37.600000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-21465,product-security@qualcomm.com,Awaiting Analysis
CVE-2025-21464,CVE-2025-21464 - Out-of-bounds Read in Core,2025-08-06T08:15:27.643000Z,2025-08-06T20:23:37.600000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-21464,product-security@qualcomm.com,Awaiting Analysis
CVE-2025-21461,CVE-2025-21461 - Out-of-bounds Write in Camera_Linux,2025-08-06T08:15:27.470000Z,2025-08-19T13:20:45.280000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-21461,product-security@qualcomm.com,Analyzed
CVE-2025-21458,CVE-2025-21458 - Use After Free in NPU,2025-08-06T08:15:27.233000Z,2025-08-19T13:21:06.897000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-21458,product-security@qualcomm.com,Analyzed
CVE-2025-21457,CVE-2025-21457 - Buffer Over-read in Automotive OS Platform Android,2025-08-06T08:15:27.043000Z,2025-08-19T13:21:46.093000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-21457,product-security@qualcomm.com,Analyzed
CVE-2025-21456,CVE-2025-21456 - Use After Free in NPU,2025-08-06T08:15:26.860000Z,2025-08-20T19:42:34.817000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-21456,product-security@qualcomm.com,Analyzed
CVE-2025-21455,CVE-2025-21455 - Time-of-check Time-of-use (TOCTOU) Race Condition in Camera_Linux,2025-08-06T08:15:26.687000Z,2025-08-20T19:42:09.420000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-21455,product-security@qualcomm.com,Analyzed
CVE-2025-21452,CVE-2025-21452 - Reachable Assertion in Modem,2025-08-06T08:15:26.460000Z,2025-08-20T19:22:53.887000Z,7.5,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-21452,product-security@qualcomm.com,Analyzed
CVE-2025-7727,CVE-2025-7727 - Gutenverse <= 3.1.0 - Authenticated (Contributor+) Stored Cross-Site Scripting via Animated Text and Fun Fact Blocks,2025-08-06T07:15:34.333000Z,2025-08-06T20:23:37.600000Z,6.4,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-7727,security@wordfence.com,Awaiting Analysis
CVE-2025-7376,"CVE-2025-7376 - Information Tampering Vulnerability in multiple processes of GENESIS64, MC Works64, and GENESIS",2025-08-06T07:15:34.100000Z,2025-08-06T20:23:37.600000Z,5.9,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-7376,Mitsubishielectric.Psirt@yd.MitsubishiElectric.co.jp,Awaiting Analysis
CVE-2025-21024,CVE-2025-21024 - Android Smart View Implicit Intent Information Disclosure Vulnerability,2025-08-06T05:15:35.290000Z,2025-10-02T17:29:47.523000Z,5.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-21024,mobile.security@samsung.com,Analyzed
CVE-2025-21023,CVE-2025-21023 - Samsung Galaxy Watch Local File Access Vulnerability,2025-08-06T05:15:35.153000Z,2025-08-06T20:23:37.600000Z,3.3,LOW,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-21023,mobile.security@samsung.com,Awaiting Analysis
CVE-2025-21022,CVE-2025-21022 - Galaxy Wearable Information Disclosure Vulnerability,2025-08-06T05:15:35.020000Z,2025-08-06T20:23:37.600000Z,3.3,LOW,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-21022,mobile.security@samsung.com,Awaiting Analysis
CVE-2025-21021,CVE-2025-21021 - Blockchain Keystore Out-of-Bounds Write Vulnerability,2025-08-06T05:15:34.887000Z,2025-08-15T15:55:32.907000Z,6.7,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-21021,mobile.security@samsung.com,Analyzed
