id,title,published,last_modified,cvss_score,severity,cvss_version,url,source_identifier,status
CVE-2025-0078,CVE-2025-0078 - Apache SELinux Bypass Local Privilege Escalation,2025-08-26T23:15:32.337000Z,2025-09-02T18:08:26.323000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-0078,security@android.com,Analyzed
CVE-2025-0075,CVE-2025-0075 - Red Hat Enterprise Linux Skype Remote Code Execution Vulnerability,2025-08-26T23:15:32.217000Z,2025-09-02T18:08:32.940000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-0075,security@android.com,Analyzed
CVE-2025-0074,CVE-2025-0074 - Renesas SDP Remote Code Execution Vulnerability,2025-08-26T23:15:32.093000Z,2025-09-02T18:08:37.580000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-0074,security@android.com,Analyzed
CVE-2024-49740,CVE-2024-49740 - Apache HTTP Server Resource Exhaustion Vulnerability,2025-08-26T23:15:31.963000Z,2025-09-02T18:08:42.503000Z,5.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2024-49740,security@android.com,Analyzed
CVE-2023-21125,CVE-2023-21125 - BlueZ Bluetooth Use After Free Local Privilege Escalation,2025-08-26T23:15:30.233000Z,2025-09-02T18:08:50.310000Z,8.0,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2023-21125,security@android.com,Analyzed
CVE-2025-9492,CVE-2025-9492 - Campcodes Online Water Billing System addclient1.php sql injection,2025-08-26T22:15:30.863000Z,2025-09-02T18:09:19.020000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-9492,cna@vuldb.com,Analyzed
CVE-2024-47192,CVE-2024-47192 - Mahara File Download Vulnerability,2025-08-26T21:15:47.217000Z,2025-09-05T16:58:28.720000Z,5.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2024-47192,cve@mitre.org,Analyzed
CVE-2024-35203,CVE-2024-35203 - Mahara Cross-Site Scripting (XSS) Vulnerability,2025-08-26T21:15:47.060000Z,2025-09-05T16:59:11.387000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2024-35203,cve@mitre.org,Analyzed
CVE-2025-55443,CVE-2025-55443 - Telpo MDM Plaintext Credentials and MQTT Server Exposure,2025-08-26T20:15:40.940000Z,2025-09-09T18:54:53.273000Z,9.1,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-55443,cve@mitre.org,Analyzed
CVE-2025-52353,CVE-2025-52353 - Badaso CMS Arbitrary Code Execution Vulnerability,2025-08-26T20:15:40.460000Z,2025-09-09T18:55:07.583000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-52353,cve@mitre.org,Analyzed
CVE-2025-50971,CVE-2025-50971 - AbanteCart Directory Traversal Vulnerability,2025-08-26T20:15:40.313000Z,2025-09-04T18:35:02.870000Z,7.5,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-50971,cve@mitre.org,Analyzed
CVE-2025-9478,CVE-2025-9478 - Google Chrome ANGLE Use-After-Free Vulnerability,2025-08-26T19:15:51.357000Z,2025-09-02T18:09:31.373000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-9478,chrome-cve-admin@google.com,Analyzed
CVE-2025-50975,CVE-2025-50975 - IPFire Stored XSS in Firewall CGI Interface,2025-08-26T19:15:45.073000Z,2025-09-09T18:55:29.033000Z,5.4,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-50975,cve@mitre.org,Analyzed
CVE-2025-23315,CVE-2025-23315 - NVIDIA NeMo Framework Code Injection Vulnerability,2025-08-26T19:15:39.190000Z,2025-09-18T14:52:54.613000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-23315,psirt@nvidia.com,Analyzed
CVE-2025-23314,CVE-2025-23314 - NVIDIA NeMo Framework NLP Code Injection Vulnerability,2025-08-26T19:15:38.990000Z,2025-09-18T15:00:48.740000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-23314,psirt@nvidia.com,Analyzed
CVE-2025-23313,CVE-2025-23313 - NVIDIA NeMo Framework NLP Component Code Injection Vulnerability,2025-08-26T19:15:38.810000Z,2025-09-18T15:02:22.247000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-23313,psirt@nvidia.com,Analyzed
CVE-2025-23312,CVE-2025-23312 - NVIDIA NeMo Framework Code Injection Vulnerability,2025-08-26T19:15:38.610000Z,2025-09-18T15:26:32.363000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-23312,psirt@nvidia.com,Analyzed
